Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
DST,Bills ,2600,DEN@BUF 01:00PM ET,9.5,BUF
DST,Panthers ,2600,NO@CAR 01:00PM ET,12.5,CAR
TE,Seth DeValve,2600,CLE@IND 01:00PM ET,8.15,CLE
TE,Evan Baylis,2600,HOU@NE 01:00PM ET,0,HOU
TE,Will Tye,2600,MIA@NYJ 01:00PM ET,3.9,NYJ
TE,Jonnu Smith,2600,SEA@TEN 04:05PM ET,5.5,TEN
TE,Luke Willson,2600,SEA@TEN 04:05PM ET,2.75,SEA
TE,Demetrius Harris,2600,KC@LAC 04:25PM ET,4.75,KC
TE,Khari Lee,2500,DEN@BUF 01:00PM ET,0,BUF
TE,Nick O'Leary,2500,DEN@BUF 01:00PM ET,1.6,BUF
TE,Logan Thomas,2500,DEN@BUF 01:00PM ET,0,BUF
TE,A.J. Derby,2500,DEN@BUF 01:00PM ET,3.2,DEN
TE,Jeff Heuerman,2500,DEN@BUF 01:00PM ET,2.75,DEN
TE,Josh Hill,2500,NO@CAR 01:00PM ET,2.95,NO
TE,Michael Hoomanawanui,2500,NO@CAR 01:00PM ET,0.9,NO
TE,Chris Manhertz,2500,NO@CAR 01:00PM ET,0,CAR
TE,Daniel Brown,2500,PIT@CHI 01:00PM ET,0,CHI
TE,Dion Sims,2500,PIT@CHI 01:00PM ET,2.55,CHI
TE,Adam Shaheen,2500,PIT@CHI 01:00PM ET,0,CHI
TE,Andrew DePaola,2500,PIT@CHI 01:00PM ET,0,CHI
TE,Xavier Grimble,2500,PIT@CHI 01:00PM ET,0,PIT
TE,Levine Toilolo,2500,ATL@DET 01:00PM ET,0,ATL
TE,Eric Saubert,2500,ATL@DET 01:00PM ET,0,ATL
DST,Falcons ,2500,ATL@DET 01:00PM ET,9,ATL
TE,Michael Roberts,2500,ATL@DET 01:00PM ET,0,DET
TE,Darren Fells,2500,ATL@DET 01:00PM ET,0.65,DET
TE,Randall Telfer,2500,CLE@IND 01:00PM ET,1.5,CLE
TE,Darrell Daniels,2500,CLE@IND 01:00PM ET,0,IND
TE,Brandon Williams,2500,CLE@IND 01:00PM ET,1.5,IND
TE,Kevin McDermott,2500,TB@MIN 01:00PM ET,0,MIN
TE,David Morgan,2500,TB@MIN 01:00PM ET,0,MIN
TE,Blake Bell,2500,TB@MIN 01:00PM ET,0,MIN
TE,Luke Stocker,2500,TB@MIN 01:00PM ET,0,TB
TE,Alan Cross,2500,TB@MIN 01:00PM ET,1.6,TB
TE,Antony Auclair,2500,TB@MIN 01:00PM ET,0,TB
TE,Jacob Hollister,2500,HOU@NE 01:00PM ET,1.5,NE
TE,Dwayne Allen,2500,HOU@NE 01:00PM ET,0,NE
TE,Anthony Fasano,2500,MIA@NYJ 01:00PM ET,0,MIA
TE,MarQueis Gray,2500,MIA@NYJ 01:00PM ET,0,MIA
TE,Eric Tomlinson,2500,MIA@NYJ 01:00PM ET,4.5,NYJ
TE,Neal Sterling,2500,MIA@NYJ 01:00PM ET,1.8,NYJ
TE,Jordan Leggett,2500,MIA@NYJ 01:00PM ET,0,NYJ
TE,Rhett Ellison,2500,NYG@PHI 01:00PM ET,3,NYG
TE,Matt LaCosse,2500,NYG@PHI 01:00PM ET,0,NYG
TE,Jerell Adams,2500,NYG@PHI 01:00PM ET,2.4,NYG
TE,Trey Burton,2500,NYG@PHI 01:00PM ET,1,PHI
TE,Brent Celek,2500,NYG@PHI 01:00PM ET,1.05,PHI
TE,Beau Brinkley,2500,SEA@TEN 04:05PM ET,0,TEN
TE,Phillip Supernaw,2500,SEA@TEN 04:05PM ET,0,TEN
TE,Nick Vannett,2500,SEA@TEN 04:05PM ET,1,SEA
TE,Tyler Ott,2500,SEA@TEN 04:05PM ET,0,SEA
TE,Tyler Kroft,2500,CIN@GB 04:25PM ET,0.75,CIN
TE,C.J. Uzomah,2500,CIN@GB 04:25PM ET,0,CIN
TE,Ryan Hewitt,2500,CIN@GB 04:25PM ET,0,CIN
TE,Cethan Carter,2500,CIN@GB 04:25PM ET,0,CIN
TE,Clark Harris,2500,CIN@GB 04:25PM ET,0,CIN
DST,Bengals ,2500,CIN@GB 04:25PM ET,5.5,CIN
TE,Lance Kendricks,2500,CIN@GB 04:25PM ET,1.9,GB
TE,Ross Travis,2500,KC@LAC 04:25PM ET,0,KC
TE,James Winchester,2500,KC@LAC 04:25PM ET,0,KC
TE,Sean McGrath,2500,KC@LAC 04:25PM ET,2,LAC
TE,Sean Culkin,2500,KC@LAC 04:25PM ET,0,LAC
TE,Lee Smith,2500,OAK@WAS 08:30PM ET,0.95,OAK
TE,Clive Walford,2500,OAK@WAS 08:30PM ET,0.85,OAK
DST,Raiders ,2500,OAK@WAS 08:30PM ET,5.5,OAK
TE,Niles Paul,2500,OAK@WAS 08:30PM ET,0,WAS
TE,Jeremy Sprinkle,2500,OAK@WAS 08:30PM ET,0,WAS
DST,Lions ,2400,ATL@DET 01:00PM ET,16.5,DET
DST,Redskins ,2400,OAK@WAS 08:30PM ET,9.5,WAS
DST,Texans ,2300,HOU@NE 01:00PM ET,4.5,HOU
DST,Bears ,2200,PIT@CHI 01:00PM ET,3,CHI
DST,Jets ,2100,MIA@NYJ 01:00PM ET,0,NYJ
DST,Saints ,2000,NO@CAR 01:00PM ET,-1,NO
