"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"WR","Vince Mayle",3000,"BAL@JAX 09:30AM ET",0.000,"BAL"
"WR","Keelan Cole",3000,"BAL@JAX 09:30AM ET",1.650,"JAX"
"WR","Brandon Tate",3000,"DEN@BUF 01:00PM ET",0.000,"BUF"
"RB","Taiwan Jones",3000,"DEN@BUF 01:00PM ET",0.000,"BUF"
"RB","Joe Banyard",3000,"DEN@BUF 01:00PM ET",0.000,"BUF"
"RB","Patrick DiMarco",3000,"DEN@BUF 01:00PM ET",0.750,"BUF"
"WR","Bennie Fowler",3000,"DEN@BUF 01:00PM ET",9.450,"DEN"
"WR","Jordan Taylor",3000,"DEN@BUF 01:00PM ET",0,"DEN"
"WR","Kaelin Clay",3000,"DEN@BUF 01:00PM ET",0.000,"BUF"
"WR","Andre Holmes",3000,"DEN@BUF 01:00PM ET",5.450,"BUF"
"WR","Cody Latimer",3000,"DEN@BUF 01:00PM ET",2.100,"DEN"
"RB","Andy Janovich",3000,"DEN@BUF 01:00PM ET",0.000,"DEN"
"WR","Isaiah McKenzie",3000,"DEN@BUF 01:00PM ET",0.000,"DEN"
"RB","John Kuhn",3000,"NO@CAR 01:00PM ET",0.100,"NO"
"RB","Fozzy Whittaker",3000,"NO@CAR 01:00PM ET",0.050,"CAR"
"WR","Damiere Byrd",3000,"NO@CAR 01:00PM ET",0.000,"CAR"
"RB","Trey Edmunds",3000,"NO@CAR 01:00PM ET",0.000,"NO"
"WR","Austin Carr",3000,"NO@CAR 01:00PM ET",0,"NO"
"RB","Cameron Artis-Payne",3000,"NO@CAR 01:00PM ET",0,"CAR"
"TE","Zach Miller",3000,"PIT@CHI 01:00PM ET",9.050,"CHI"
"WR","Darrius Heyward-Bey",3000,"PIT@CHI 01:00PM ET",0.000,"PIT"
"RB","Benny Cunningham",3000,"PIT@CHI 01:00PM ET",0.000,"CHI"
"WR","Justin Hunter",3000,"PIT@CHI 01:00PM ET",0,"PIT"
"RB","Roosevelt Nix",3000,"PIT@CHI 01:00PM ET",0.000,"PIT"
"RB","Michael Burton",3000,"PIT@CHI 01:00PM ET",0.350,"CHI"
"WR","Tre McBride",3000,"PIT@CHI 01:00PM ET",0.000,"CHI"
"RB","Terrell Watson",3000,"PIT@CHI 01:00PM ET",0.050,"PIT"
"WR","Tanner Gentry",3000,"PIT@CHI 01:00PM ET",4.700,"CHI"
"RB","Taquan Mizzell",3000,"PIT@CHI 01:00PM ET",0,"CHI"
"WR","JuJu Smith-Schuster",3000,"PIT@CHI 01:00PM ET",5.300,"PIT"
"WR","Andre Roberts",3000,"ATL@DET 01:00PM ET",0.000,"ATL"
"RB","Derrick Coleman",3000,"ATL@DET 01:00PM ET",0.000,"ATL"
"WR","Jared Abbrederis",3000,"ATL@DET 01:00PM ET",0,"DET"
"WR","Nick Williams",3000,"ATL@DET 01:00PM ET",0,"ATL"
"WR","TJ Jones",3000,"ATL@DET 01:00PM ET",2.600,"DET"
"WR","Justin Hardy",3000,"ATL@DET 01:00PM ET",1.450,"ATL"
"RB","Terron Ward",3000,"ATL@DET 01:00PM ET",0.000,"ATL"
"RB","Tion Green",3000,"ATL@DET 01:00PM ET",0,"DET"
"RB","Brian Hill",3000,"ATL@DET 01:00PM ET",0,"ATL"
"DST","Browns ",3000,"CLE@IND 01:00PM ET",4.500,"CLE"
"WR","Quan Bray",3000,"CLE@IND 01:00PM ET",0.000,"IND"
"WR","Kasen Williams",3000,"CLE@IND 01:00PM ET",0.000,"CLE"
"RB","Danny Vitale",3000,"CLE@IND 01:00PM ET",0.000,"CLE"
"WR","Ricardo Louis",3000,"CLE@IND 01:00PM ET",4.950,"CLE"
"WR","Chester Rogers",3000,"CLE@IND 01:00PM ET",0,"IND"
"WR","Reggie Davis",3000,"CLE@IND 01:00PM ET",0,"CLE"
"RB","Matthew Dayes",3000,"CLE@IND 01:00PM ET",1.800,"CLE"
"WR","Jarius Wright",3000,"TB@MIN 01:00PM ET",2.500,"MIN"
"TE","Cameron Brate",3000,"TB@MIN 01:00PM ET",4.400,"TB"
"WR","Bernard Reedy",3000,"TB@MIN 01:00PM ET",0.000,"TB"
"WR","Stacy Coley",3000,"TB@MIN 01:00PM ET",0.000,"MIN"
"RB","Peyton Barber",3000,"TB@MIN 01:00PM ET",4.700,"TB"
"WR","Rodney Adams",3000,"TB@MIN 01:00PM ET",0,"MIN"
"WR","Chris Godwin",3000,"TB@MIN 01:00PM ET",0.000,"TB"
"RB","C.J. Ham",3000,"TB@MIN 01:00PM ET",3.050,"MIN"
"WR","Matthew Slater",3000,"HOU@NE 01:00PM ET",0,"NE"
"RB","James Develin",3000,"HOU@NE 01:00PM ET",0.800,"NE"
"RB","Jordan Todman",3000,"HOU@NE 01:00PM ET",0.000,"HOU"
"TE","Ryan Griffin",3000,"HOU@NE 01:00PM ET",0.000,"HOU"
"RB","Brandon Bolden",3000,"HOU@NE 01:00PM ET",0.000,"NE"
"RB","Jay Prosch",3000,"HOU@NE 01:00PM ET",0.000,"HOU"
"RB","Tyler Ervin",3000,"HOU@NE 01:00PM ET",5.600,"HOU"
"TE","Julius Thomas",3000,"MIA@NYJ 01:00PM ET",5.600,"MIA"
"RB","Senorise Perry",3000,"MIA@NYJ 01:00PM ET",0.000,"MIA"
"TE","Austin Seferian-Jenkins",3000,"MIA@NYJ 01:00PM ET",0,"NYJ"
"WR","Charone Peake",3000,"MIA@NYJ 01:00PM ET",0.650,"NYJ"
"WR","Jakeem Grant",3000,"MIA@NYJ 01:00PM ET",0.000,"MIA"
"WR","Kalif Raymond",3000,"MIA@NYJ 01:00PM ET",-0.500,"NYJ"
"WR","Leonte Carroo",3000,"MIA@NYJ 01:00PM ET",0.000,"MIA"
"WR","Chad Hansen",3000,"MIA@NYJ 01:00PM ET",0.000,"NYJ"
"DST","Eagles ",3000,"NYG@PHI 01:00PM ET",13.000,"PHI"
"WR","Dwayne Harris",3000,"NYG@PHI 01:00PM ET",0.000,"NYG"
"WR","Tavarres King",3000,"NYG@PHI 01:00PM ET",0,"NYG"
"WR","Marcus Johnson",3000,"NYG@PHI 01:00PM ET",0.000,"PHI"
"RB","Shane Smith",3000,"NYG@PHI 01:00PM ET",0.000,"NYG"
"WR","Mack Hollins",3000,"NYG@PHI 01:00PM ET",3.100,"PHI"
"RB","Wayne Gallman",3000,"NYG@PHI 01:00PM ET",0,"NYG"
"WR","Shelton Gibson",3000,"NYG@PHI 01:00PM ET",0,"PHI"
"RB","Corey Clement",3000,"NYG@PHI 01:00PM ET",0.000,"PHI"
"WR","Eric Weems",3000,"SEA@TEN 04:05PM ET",0.000,"TEN"
"RB","Jalston Fowler",3000,"SEA@TEN 04:05PM ET",3.150,"TEN"
"RB","David Fluellen",3000,"SEA@TEN 04:05PM ET",0.900,"TEN"
"RB","Tre Madden",3000,"SEA@TEN 04:05PM ET",0.000,"SEA"
"WR","Tanner McEvoy",3000,"SEA@TEN 04:05PM ET",0.000,"SEA"
"RB","J.D. McKissic",3000,"SEA@TEN 04:05PM ET",0,"SEA"
"WR","Amara Darboh",3000,"SEA@TEN 04:05PM ET",1.300,"SEA"
"RB","Aaron Ripkowski",3000,"CIN@GB 04:25PM ET",0.600,"GB"
"WR","Trevor Davis",3000,"CIN@GB 04:25PM ET",0.950,"GB"
"WR","Cody Core",3000,"CIN@GB 04:25PM ET",0.000,"CIN"
"WR","Josh Malone",3000,"CIN@GB 04:25PM ET",0,"CIN"
"WR","Geronimo Allison",3000,"CIN@GB 04:25PM ET",5.400,"GB"
"TE","Antonio Gates",3000,"KC@LAC 04:25PM ET",6.400,"LAC"
"RB","Anthony Sherman",3000,"KC@LAC 04:25PM ET",0.000,"KC"
"RB","Akeem Hunt",3000,"KC@LAC 04:25PM ET",0.000,"KC"
"RB","Derek Watt",3000,"KC@LAC 04:25PM ET",0.000,"LAC"
"WR","De'Anthony Thomas",3000,"KC@LAC 04:25PM ET",0.600,"KC"
"WR","Jehu Chesson",3000,"KC@LAC 04:25PM ET",0.000,"KC"
"WR","Demarcus Robinson",3000,"KC@LAC 04:25PM ET",0.000,"KC"
"RB","Austin Ekeler",3000,"KC@LAC 04:25PM ET",1.900,"LAC"
"TE","Vernon Davis",3000,"OAK@WAS 08:30PM ET",1.150,"WAS"
"WR","Brian Quick",3000,"OAK@WAS 08:30PM ET",1.050,"WAS"
"RB","Mack Brown",3000,"OAK@WAS 08:30PM ET",0,"WAS"
"RB","Jamize Olawale",3000,"OAK@WAS 08:30PM ET",0,"OAK"
"WR","Cordarrelle Patterson",3000,"OAK@WAS 08:30PM ET",7.500,"OAK"
"WR","Johnny Holton",3000,"OAK@WAS 08:30PM ET",0.000,"OAK"
"RB","Keith Smith",3000,"DAL@ARI 08:30PM ET",0.000,"DAL"
"WR","Brice Butler",3000,"DAL@ARI 08:30PM ET",3.400,"DAL"
"WR","Noah Brown",3000,"DAL@ARI 08:30PM ET",0.000,"DAL"
"WR","Ryan Switzer",3000,"DAL@ARI 08:30PM ET",0.000,"DAL"
"RB","Elijhaa Penny",3000,"DAL@ARI 08:30PM ET",0.000,"ARI"
"WR","Chad Williams",3000,"DAL@ARI 08:30PM ET",2.500,"ARI"
"WR","Brittan Golden",3000,"DAL@ARI 08:30PM ET",1.950,"ARI"
"DST","49ers ",2900,"LAR@SF 08:25PM ET",5.500,"SF"
"TE","Stephen Anderson",2900,"HOU@NE 01:00PM ET",3.400,"HOU"
"DST","Chiefs ",2900,"KC@LAC 04:25PM ET",7.000,"KC"
"DST","Cardinals ",2900,"DAL@ARI 08:30PM ET",9.000,"ARI"
"TE","Vance McDonald",2800,"PIT@CHI 01:00PM ET",0.000,"PIT"
"TE","David Njoku",2800,"CLE@IND 01:00PM ET",7.850,"CLE"
"DST","Chargers ",2800,"KC@LAC 04:25PM ET",5.500,"LAC"
"DST","Cowboys ",2800,"DAL@ARI 08:30PM ET",7.000,"DAL"
"TE","Virgil Green",2700,"DEN@BUF 01:00PM ET",7.250,"DEN"
"TE","Ed Dickson",2700,"NO@CAR 01:00PM ET",2.300,"CAR"
"TE","O.J. Howard",2700,"TB@MIN 01:00PM ET",2.700,"TB"
"DST","Titans ",2700,"SEA@TEN 04:05PM ET",5.500,"TEN"
"TE","Richard Rodgers",2700,"CIN@GB 04:25PM ET",2.100,"GB"
"TE","Jermaine Gresham",2700,"DAL@ARI 08:30PM ET",4.500,"ARI"
"DST","Bills ",2600,"DEN@BUF 01:00PM ET",9.500,"BUF"
"DST","Panthers ",2600,"NO@CAR 01:00PM ET",12.500,"CAR"
"TE","Seth DeValve",2600,"CLE@IND 01:00PM ET",8.150,"CLE"
"TE","Evan Baylis",2600,"HOU@NE 01:00PM ET",0.000,"HOU"
"TE","Will Tye",2600,"MIA@NYJ 01:00PM ET",3.900,"NYJ"
"TE","Luke Willson",2600,"SEA@TEN 04:05PM ET",2.750,"SEA"
"TE","Jonnu Smith",2600,"SEA@TEN 04:05PM ET",5.500,"TEN"
"TE","Demetrius Harris",2600,"KC@LAC 04:25PM ET",4.750,"KC"
"TE","Logan Paulsen",2500,"LAR@SF 08:25PM ET",0.000,"SF"
"TE","Kyle Nelson",2500,"LAR@SF 08:25PM ET",0.000,"SF"
"TE","Garrett Celek",2500,"LAR@SF 08:25PM ET",0.800,"SF"
"TE","Tyler Higbee",2500,"LAR@SF 08:25PM ET",1.850,"LAR"
"TE","Derek Carrier",2500,"LAR@SF 08:25PM ET",2.050,"LAR"
"TE","George Kittle",2500,"LAR@SF 08:25PM ET",5.500,"SF"
"TE","Gerald Everett",2500,"LAR@SF 08:25PM ET",8.700,"LAR"
"TE","Marcedes Lewis",2500,"BAL@JAX 09:30AM ET",0.000,"JAX"
"TE","James O'Shaughnessy",2500,"BAL@JAX 09:30AM ET",1.400,"JAX"
"TE","Nick Boyle",2500,"BAL@JAX 09:30AM ET",2.150,"BAL"
"TE","Ben Koyack",2500,"BAL@JAX 09:30AM ET",0.000,"JAX"
"TE","Maxx Williams",2500,"BAL@JAX 09:30AM ET",3.900,"BAL"
"TE","Logan Thomas",2500,"DEN@BUF 01:00PM ET",0.000,"BUF"
"TE","A.J. Derby",2500,"DEN@BUF 01:00PM ET",3.200,"DEN"
"TE","Jeff Heuerman",2500,"DEN@BUF 01:00PM ET",2.750,"DEN"
"TE","Nick O'Leary",2500,"DEN@BUF 01:00PM ET",1.600,"BUF"
"TE","Khari Lee",2500,"DEN@BUF 01:00PM ET",0,"BUF"
"TE","Michael Hoomanawanui",2500,"NO@CAR 01:00PM ET",0.900,"NO"
"TE","Josh Hill",2500,"NO@CAR 01:00PM ET",2.950,"NO"
"TE","Chris Manhertz",2500,"NO@CAR 01:00PM ET",0.000,"CAR"
"TE","Andrew DePaola",2500,"PIT@CHI 01:00PM ET",0.000,"CHI"
"TE","Dion Sims",2500,"PIT@CHI 01:00PM ET",2.550,"CHI"
"TE","Xavier Grimble",2500,"PIT@CHI 01:00PM ET",0.000,"PIT"
"TE","Daniel Brown",2500,"PIT@CHI 01:00PM ET",0.000,"CHI"
"TE","Adam Shaheen",2500,"PIT@CHI 01:00PM ET",0.000,"CHI"
"DST","Falcons ",2500,"ATL@DET 01:00PM ET",9.000,"ATL"
"TE","Darren Fells",2500,"ATL@DET 01:00PM ET",0.650,"DET"
"TE","Levine Toilolo",2500,"ATL@DET 01:00PM ET",0.000,"ATL"
"TE","Eric Saubert",2500,"ATL@DET 01:00PM ET",0.000,"ATL"
"TE","Michael Roberts",2500,"ATL@DET 01:00PM ET",0.000,"DET"
"TE","Brandon Williams",2500,"CLE@IND 01:00PM ET",1.500,"IND"
"TE","Randall Telfer",2500,"CLE@IND 01:00PM ET",1.500,"CLE"
"TE","Darrell Daniels",2500,"CLE@IND 01:00PM ET",0.000,"IND"
"TE","Luke Stocker",2500,"TB@MIN 01:00PM ET",0.000,"TB"
"TE","Kevin McDermott",2500,"TB@MIN 01:00PM ET",0.000,"MIN"
"TE","Blake Bell",2500,"TB@MIN 01:00PM ET",0.000,"MIN"
"TE","David Morgan",2500,"TB@MIN 01:00PM ET",0.000,"MIN"
"TE","Alan Cross",2500,"TB@MIN 01:00PM ET",1.600,"TB"
"TE","Antony Auclair",2500,"TB@MIN 01:00PM ET",0,"TB"
"TE","Dwayne Allen",2500,"HOU@NE 01:00PM ET",0.000,"NE"
"TE","Jacob Hollister",2500,"HOU@NE 01:00PM ET",1.500,"NE"
"TE","Anthony Fasano",2500,"MIA@NYJ 01:00PM ET",0.000,"MIA"
"TE","MarQueis Gray",2500,"MIA@NYJ 01:00PM ET",0.000,"MIA"
"TE","Eric Tomlinson",2500,"MIA@NYJ 01:00PM ET",4.500,"NYJ"
"TE","Neal Sterling",2500,"MIA@NYJ 01:00PM ET",1.800,"NYJ"
"TE","Jordan Leggett",2500,"MIA@NYJ 01:00PM ET",0,"NYJ"
"TE","Brent Celek",2500,"NYG@PHI 01:00PM ET",1.050,"PHI"
"TE","Rhett Ellison",2500,"NYG@PHI 01:00PM ET",3.000,"NYG"
"TE","Trey Burton",2500,"NYG@PHI 01:00PM ET",1.000,"PHI"
"TE","Matt LaCosse",2500,"NYG@PHI 01:00PM ET",0,"NYG"
"TE","Jerell Adams",2500,"NYG@PHI 01:00PM ET",2.400,"NYG"
"TE","Beau Brinkley",2500,"SEA@TEN 04:05PM ET",0.000,"TEN"
"TE","Tyler Ott",2500,"SEA@TEN 04:05PM ET",0.000,"SEA"
"TE","Nick Vannett",2500,"SEA@TEN 04:05PM ET",1.000,"SEA"
"TE","Phillip Supernaw",2500,"SEA@TEN 04:05PM ET",0.000,"TEN"
"DST","Bengals ",2500,"CIN@GB 04:25PM ET",5.500,"CIN"
"TE","Clark Harris",2500,"CIN@GB 04:25PM ET",0.000,"CIN"
"TE","Lance Kendricks",2500,"CIN@GB 04:25PM ET",1.900,"GB"
"TE","Ryan Hewitt",2500,"CIN@GB 04:25PM ET",0.000,"CIN"
"TE","Tyler Kroft",2500,"CIN@GB 04:25PM ET",0.750,"CIN"
"TE","C.J. Uzomah",2500,"CIN@GB 04:25PM ET",0,"CIN"
"TE","Cethan Carter",2500,"CIN@GB 04:25PM ET",0.000,"CIN"
"TE","Sean McGrath",2500,"KC@LAC 04:25PM ET",2.000,"LAC"
"TE","James Winchester",2500,"KC@LAC 04:25PM ET",0.000,"KC"
"TE","Ross Travis",2500,"KC@LAC 04:25PM ET",0.000,"KC"
"TE","Sean Culkin",2500,"KC@LAC 04:25PM ET",0.000,"LAC"
"DST","Raiders ",2500,"OAK@WAS 08:30PM ET",5.500,"OAK"
"TE","Lee Smith",2500,"OAK@WAS 08:30PM ET",0.950,"OAK"
"TE","Niles Paul",2500,"OAK@WAS 08:30PM ET",0.000,"WAS"
"TE","Clive Walford",2500,"OAK@WAS 08:30PM ET",0.850,"OAK"
"TE","Jeremy Sprinkle",2500,"OAK@WAS 08:30PM ET",0,"WAS"
"TE","Geoff Swaim",2500,"DAL@ARI 08:30PM ET",0.000,"DAL"
"TE","James Hanna",2500,"DAL@ARI 08:30PM ET",0.000,"DAL"
"TE","Jim Dray",2500,"DAL@ARI 08:30PM ET",0.000,"ARI"
"TE","Ifeanyi Momah",2500,"DAL@ARI 08:30PM ET",2.800,"ARI"
"TE","Troy Niklas",2500,"DAL@ARI 08:30PM ET",1.300,"ARI"
"DST","Lions ",2400,"ATL@DET 01:00PM ET",16.500,"DET"
"DST","Redskins ",2400,"OAK@WAS 08:30PM ET",9.500,"WAS"
"DST","Texans ",2300,"HOU@NE 01:00PM ET",4.500,"HOU"
"DST","Bears ",2200,"PIT@CHI 01:00PM ET",3.000,"CHI"
"DST","Jets ",2100,"MIA@NYJ 01:00PM ET",0.000,"NYJ"
"DST","Saints ",2000,"NO@CAR 01:00PM ET",-1.000,"NO"
