QB,RB,RB,WR,WR,WR,TE,FLEX,DST,QB Team ,RB Team ,RB Team ,WR Team ,WR Team ,WR Team ,TE Team ,FLEX Team ,DST Team ,QB Salary ,RB Salary ,RB Salary ,WR Salary ,WR Salary ,WR Salary ,TE Salary ,FLEX Salary ,DST Salary ,Projected Value,Scenario,Iteration,Actual 
Aaron Rodgers,Ameer Abdullah,Tevin Coleman,Marvin Jones Jr.,Mike Evans,DeAndre Hopkins,Travis Kelce,Kyle Rudolph,Patriots ,GB,DET,ATL,DET,TB,HOU,KC,MIN,NE,7300,4900,5000,4600,6900,8100,6100,3800,3300,134.47,Scenario29,23,95.12
Cam Newton,Ameer Abdullah,Lamar Miller,Mike Evans,Rishard Matthews,DeAndre Hopkins,Travis Kelce,Theo Riddick,49ers ,CAR,DET,HOU,TB,TEN,HOU,KC,DET,SF,6700,4900,5400,6900,5400,8100,6100,4300,2200,133.55,Scenario29,24,102.46
Tom Brady,Ameer Abdullah,Theo Riddick,Jarvis Landry,Marvin Jones Jr.,Allen Hurns,Travis Kelce,DeAndre Hopkins,Packers ,NE,DET,DET,MIA,DET,JAX,KC,HOU,GB,8300,4900,4300,6600,4600,4300,6100,8100,2800,133.37,Scenario29,25,102.98
Tom Brady,Theo Riddick,Marshawn Lynch,Adam Humphries,Mike Evans,DeAndre Hopkins,Travis Kelce,Jamison Crowder,Patriots ,NE,DET,OAK,TB,TB,HOU,KC,WAS,NE,8300,4300,5000,4000,6900,8100,6100,4000,3300,133.13,Scenario29,26,97.58
Aaron Rodgers,Melvin Gordon,Lamar Miller,Marvin Jones Jr.,Mike Evans,Rishard Matthews,Delanie Walker,Marshawn Lynch,Packers ,GB,LAC,HOU,DET,TB,TEN,TEN,OAK,GB,7300,7800,5400,4600,6900,5400,4800,5000,2800,132.1,Scenario29,27,114.52
Tom Brady,Melvin Gordon,Marshawn Lynch,Jarvis Landry,J.J. Nelson,Rishard Matthews,Delanie Walker,Allen Hurns,Patriots ,NE,LAC,OAK,MIA,ARI,TEN,TEN,JAX,NE,8300,7800,5000,6600,4400,5400,4800,4300,3300,131.33,Scenario29,28,115.28
Aaron Rodgers,Lamar Miller,Marshawn Lynch,Adam Humphries,Antonio Brown,Allen Hurns,Delanie Walker,C.J. Anderson,Patriots ,GB,HOU,OAK,TB,PIT,JAX,TEN,DEN,NE,7300,5400,5000,4000,9300,4300,4800,6600,3300,130.83,Scenario29,29,86.52
Cam Newton,Melvin Gordon,Lamar Miller,Jarvis Landry,Adam Humphries,Antonio Brown,David Njoku,Marshawn Lynch,49ers ,CAR,LAC,HOU,MIA,TB,PIT,CLE,OAK,SF,6700,7800,5400,6600,4000,9300,3000,5000,2200,130.4,Scenario29,30,147.86
Cam Newton,Melvin Gordon,Lamar Miller,Jarvis Landry,Kendall Wright,Allen Hurns,Delanie Walker,C.J. Anderson,Ravens ,CAR,LAC,HOU,MIA,CHI,JAX,TEN,DEN,BAL,6700,7800,5400,6600,4000,4300,4800,6600,3700,130.07,Scenario29,31,130.36
Tom Brady,Melvin Gordon,C.J. Anderson,Adam Humphries,J.J. Nelson,Ted Ginn Jr.,Delanie Walker,Michael Thomas,Rams ,NE,LAC,DEN,TB,ARI,NO,TEN,NO,LAR,8300,7800,6600,4000,4400,3600,4800,7300,3200,129.36,Scenario29,32,115.98
Cam Newton,Duke Johnson Jr.,C.J. Anderson,Jarvis Landry,Adam Humphries,J.J. Nelson,Austin Seferian-Jenkins,Antonio Brown,Titans ,CAR,CLE,DEN,MIA,TB,ARI,NYJ,PIT,TEN,6700,5100,6600,6600,4000,4400,4300,9300,3000,128.44,Scenario29,33,118.26
Tom Brady,Jay Ajayi,C.J. Anderson,J.J. Nelson,Kendall Wright,Ted Ginn Jr.,Austin Seferian-Jenkins,Antonio Brown,Ravens ,NE,MIA,DEN,ARI,CHI,NO,NYJ,PIT,BAL,8300,5700,6600,4400,4000,3600,4300,9300,3700,127.61,Scenario29,34,129.08
Cam Newton,Mark Ingram,Duke Johnson Jr.,Will Fuller V,Kendall Wright,Antonio Brown,Austin Seferian-Jenkins,Michael Thomas,Ravens ,CAR,NO,CLE,HOU,CHI,PIT,NYJ,NO,BAL,6700,4400,5100,5200,4000,9300,4300,7300,3700,126.85,Scenario29,35,158.56
Jameis Winston,Mark Ingram,Jay Ajayi,Julio Jones,J.J. Nelson,Kelvin Benjamin,Austin Seferian-Jenkins,Michael Thomas,Titans ,TB,NO,MIA,ATL,ARI,CAR,NYJ,NO,TEN,6200,4400,5700,8300,4400,6400,4300,7300,3000,125.94,Scenario29,36,110.84
Jameis Winston,Duke Johnson Jr.,Jay Ajayi,Tyreek Hill,Julio Jones,Kendall Wright,Evan Engram,Michael Thomas,Rams ,TB,CLE,MIA,KC,ATL,CHI,NYG,NO,LAR,6200,5100,5700,6400,8300,4000,3800,7300,3200,125.3,Scenario29,37,96.94
Kirk Cousins,Duke Johnson Jr.,Jay Ajayi,Will Fuller V,Kelvin Benjamin,Adam Thielen,Austin Seferian-Jenkins,Michael Thomas,Rams ,WAS,CLE,MIA,HOU,CAR,MIN,NYJ,NO,LAR,6800,5100,5700,5200,6400,6000,4300,7300,3200,125.3,Scenario29,38,150.2
Matt Ryan,Duke Johnson Jr.,Jay Ajayi,Will Fuller V,Tyreek Hill,Julio Jones,Zach Miller,Kelvin Benjamin,Titans ,ATL,CLE,MIA,HOU,KC,ATL,CHI,CAR,TEN,7000,5100,5700,5200,6400,8300,2900,6400,3000,124.68,Scenario29,39,103.12
Jameis Winston,Mark Ingram,Christian McCaffrey,Will Fuller V,Julio Jones,Kelvin Benjamin,Evan Engram,Adam Thielen,Ravens ,TB,NO,CAR,HOU,ATL,CAR,NYG,MIN,BAL,6200,4400,5900,5200,8300,6400,3800,6000,3700,124.1,Scenario29,40,163.04
Matt Ryan,Mark Ingram,LeGarrette Blount,Tyreek Hill,Julio Jones,Kelvin Benjamin,Evan Engram,DeSean Jackson,Rams ,ATL,NO,PHI,KC,ATL,CAR,NYG,TB,LAR,7000,4400,4700,6400,8300,6400,3800,5800,3200,123.76,Scenario29,41,149.22
Matt Ryan,Christian McCaffrey,Carlos Hyde,Will Fuller V,Tyreek Hill,Randall Cobb,Evan Engram,DeSean Jackson,Ravens ,ATL,CAR,SF,HOU,KC,GB,NYG,TB,BAL,7000,5900,6200,5200,6400,5900,3800,5800,3700,122.33,Scenario29,42,139.32
Jameis Winston,Mark Ingram,Carlos Hyde,Keenan Allen,Tyreek Hill,Randall Cobb,Evan Engram,Adam Thielen,Rams ,TB,NO,SF,LAC,KC,GB,NYG,MIN,LAR,6200,4400,6200,7900,6400,5900,3800,6000,3200,122.16,Scenario29,43,143.64
Matt Ryan,Christian McCaffrey,Carlos Hyde,Keenan Allen,Kendall Wright,Randall Cobb,Hunter Henry,Adam Thielen,Titans ,ATL,CAR,SF,LAC,CHI,GB,LAC,MIN,TEN,7000,5900,6200,7900,4000,5900,4100,6000,3000,121.12,Scenario29,44,116.42
Kirk Cousins,LeGarrette Blount,Carlos Hyde,Keenan Allen,Randall Cobb,Adam Thielen,George Kittle,DeSean Jackson,Eagles ,WAS,PHI,SF,LAC,GB,MIN,SF,TB,PHI,6800,4700,6200,7900,5900,6000,3400,5800,3200,120.69,Scenario29,45,128.4
Jameis Winston,Doug Martin,Carlos Hyde,Keenan Allen,Alshon Jeffery,Randall Cobb,Zach Miller,DeSean Jackson,Titans ,TB,TB,SF,LAC,PHI,GB,CHI,TB,TEN,6200,5800,6200,7900,6300,5900,2900,5800,3000,120.17,Scenario29,46,95.04
Kirk Cousins,Christian McCaffrey,Doug Martin,Keenan Allen,Alshon Jeffery,DeSean Jackson,Hunter Henry,Nelson Agholor,Eagles ,WAS,CAR,TB,LAC,PHI,TB,LAC,PHI,PHI,6800,5900,5800,7900,6300,5800,4100,4200,3200,119.86,Scenario29,47,140.5
Matt Ryan,Christian McCaffrey,Javorius Allen,Demaryius Thomas,Alshon Jeffery,Pierre Garcon,Hunter Henry,Danny Amendola,Eagles ,ATL,CAR,BAL,DEN,PHI,SF,LAC,NE,PHI,7000,5900,5400,6000,6300,6300,4100,5600,3200,117.84,Scenario29,48,120.82
Kirk Cousins,LeGarrette Blount,Doug Martin,Alshon Jeffery,Pierre Garcon,Danny Amendola,Jack Doyle,Brandin Cooks,Eagles ,WAS,PHI,TB,PHI,SF,NE,IND,NE,PHI,6800,4700,5800,6300,6300,5600,3700,7600,3200,117.12,Scenario29,49,124.8
Kirk Cousins,James White,Doug Martin,Demaryius Thomas,Alshon Jeffery,Martavis Bryant,Hunter Henry,Brandin Cooks,Falcons ,WAS,NE,TB,DEN,PHI,PIT,LAC,NE,ATL,6800,5200,5800,6000,6300,4700,4100,7600,3500,116.42,Scenario29,50,129.1
Drew Brees,Kareem Hunt,Todd Gurley II,Amari Cooper,JuJu Smith-Schuster,T.Y. Hilton,Cameron Brate,Alvin Kamara,Chiefs ,NO,KC,LAR,OAK,PIT,IND,TB,NO,KC,7200,8200,7700,5000,3600,6700,3900,4500,3200,149.23,Scenario3,1,98.74
Drew Brees,Kareem Hunt,Jerick McKinnon,Terrelle Pryor Sr.,Ted Ginn Jr.,Larry Fitzgerald,Kyle Rudolph,Devonta Freeman,Chiefs ,NO,KC,MIN,WAS,NO,ARI,MIN,ATL,KC,7200,8200,4100,5700,3600,6800,3800,7400,3200,147.8,Scenario3,2,133.04
Carson Palmer,Todd Gurley II,Jerick McKinnon,Larry Fitzgerald,JuJu Smith-Schuster,T.Y. Hilton,Jordan Reed,Devonta Freeman,Steelers ,ARI,LAR,MIN,ARI,PIT,IND,WAS,ATL,PIT,6100,7700,4100,6800,3600,6700,5000,7400,2600,146.55,Scenario3,3,131.32
Carson Palmer,Jordan Howard,Alvin Kamara,Golden Tate,Terrelle Pryor Sr.,Amari Cooper,Kyle Rudolph,Le'Veon Bell,Steelers ,ARI,CHI,NO,DET,WAS,OAK,MIN,PIT,PIT,6100,5900,4500,6800,5700,5000,3800,9600,2600,143.58,Scenario3,4,141.72
Deshaun Watson,Leonard Fournette,Le'Veon Bell,Golden Tate,Michael Crabtree,Jamison Crowder,David Njoku,Cameron Brate,49ers ,HOU,JAX,PIT,DET,OAK,WAS,CLE,TB,SF,6700,8000,9600,6800,5800,4000,3000,3900,2200,141.53,Scenario3,5,152.2
Deshaun Watson,Jordan Howard,Leonard Fournette,Michael Crabtree,Davante Adams,Allen Hurns,Jordan Reed,Chris Thompson,Jaguars ,HOU,CHI,JAX,OAK,GB,JAX,WAS,WAS,JAX,6700,5900,8000,5800,5700,4300,5000,5000,3600,140.58,Scenario3,6,144.5
Matthew Stafford,DeMarco Murray,Theo Riddick,John Brown,Davante Adams,Jordy Nelson,Rob Gronkowski,Zach Ertz,Jaguars ,DET,TEN,DET,ARI,GB,GB,NE,PHI,JAX,6500,5200,4300,4500,5700,7100,6800,6300,3600,138.74,Scenario3,7,142.68
Matthew Stafford,Tevin Coleman,Chris Thompson,Marvin Jones Jr.,Emmanuel Sanders,Jordy Nelson,Travis Kelce,Zach Ertz,Patriots ,DET,ATL,WAS,DET,DEN,GB,KC,PHI,NE,6500,5000,5000,4600,6100,7100,6100,6300,3300,137.61,Scenario3,8,134.98
Aaron Rodgers,DeMarco Murray,Ameer Abdullah,John Brown,Mike Evans,Emmanuel Sanders,Rob Gronkowski,Tevin Coleman,Patriots ,GB,TEN,DET,ARI,TB,DEN,NE,ATL,NE,7300,5200,4900,4500,6900,6100,6800,5000,3300,136.13,Scenario3,9,119.12
Aaron Rodgers,Ameer Abdullah,Theo Riddick,Marvin Jones Jr.,Mike Evans,DeAndre Hopkins,Travis Kelce,Marshawn Lynch,Packers ,GB,DET,DET,DET,TB,HOU,KC,OAK,GB,7300,4900,4300,4600,6900,8100,6100,5000,2800,133.87,Scenario3,10,84.42
Cam Newton,Melvin Gordon,Lamar Miller,Rishard Matthews,DeAndre Hopkins,Jamison Crowder,Delanie Walker,Marshawn Lynch,Packers ,CAR,LAC,HOU,TEN,HOU,WAS,TEN,OAK,GB,6700,7800,5400,5400,8100,4000,4800,5000,2800,131.96,Scenario3,11,112.86
Tom Brady,Melvin Gordon,C.J. Anderson,Jarvis Landry,Adam Humphries,Rishard Matthews,Delanie Walker,Allen Hurns,49ers ,NE,LAC,DEN,MIA,TB,TEN,TEN,JAX,SF,8300,7800,6600,6600,4000,5400,4800,4300,2200,130.82,Scenario3,12,114.18
Tom Brady,Lamar Miller,C.J. Anderson,Jarvis Landry,J.J. Nelson,Kendall Wright,David Njoku,Antonio Brown,Lions ,NE,HOU,DEN,MIA,ARI,CHI,CLE,PIT,DET,8300,5400,6600,6600,4400,4000,3000,9300,2400,129.76,Scenario3,13,108.88
Cam Newton,Duke Johnson Jr.,Jay Ajayi,Adam Humphries,J.J. Nelson,Antonio Brown,Austin Seferian-Jenkins,Michael Thomas,Rams ,CAR,CLE,MIA,TB,ARI,PIT,NYJ,NO,LAR,6700,5100,5700,4000,4400,9300,4300,7300,3200,127.29,Scenario3,14,135.46
Jameis Winston,Mark Ingram,Jay Ajayi,Julio Jones,Ted Ginn Jr.,Kelvin Benjamin,Austin Seferian-Jenkins,Michael Thomas,Ravens ,TB,NO,MIA,ATL,NO,CAR,NYJ,NO,BAL,6200,4400,5700,8300,3600,6400,4300,7300,3700,125.58,Scenario3,15,143.14
Matt Ryan,Mark Ingram,Duke Johnson Jr.,Will Fuller V,Tyreek Hill,Julio Jones,Evan Engram,Kelvin Benjamin,Rams ,ATL,NO,CLE,HOU,KC,ATL,NYG,CAR,LAR,7000,4400,5100,5200,6400,8300,3800,6400,3200,124.45,Scenario3,16,148.82
Kirk Cousins,Christian McCaffrey,Carlos Hyde,Will Fuller V,Tyreek Hill,Randall Cobb,Evan Engram,Adam Thielen,Ravens ,WAS,CAR,SF,HOU,KC,GB,NYG,MIN,BAL,6800,5900,6200,5200,6400,5900,3800,6000,3700,122.47,Scenario3,17,164.1
Jameis Winston,LeGarrette Blount,Carlos Hyde,Keenan Allen,Randall Cobb,Adam Thielen,Hunter Henry,DeSean Jackson,Eagles ,TB,PHI,SF,LAC,GB,MIN,LAC,TB,PHI,6200,4700,6200,7900,5900,6000,4100,5800,3200,121.1,Scenario3,18,104.44
Matt Ryan,Christian McCaffrey,Doug Martin,Keenan Allen,Alshon Jeffery,DeSean Jackson,Hunter Henry,Nelson Agholor,Titans ,ATL,CAR,TB,LAC,PHI,TB,LAC,PHI,TEN,7000,5900,5800,7900,6300,5800,4100,4200,3000,119.87,Scenario3,19,116.62
Kirk Cousins,LeGarrette Blount,Doug Martin,Alshon Jeffery,Pierre Garcon,Danny Amendola,Jack Doyle,Brandin Cooks,Eagles ,WAS,PHI,TB,PHI,SF,NE,IND,NE,PHI,6800,4700,5800,6300,6300,5600,3700,7600,3200,117.12,Scenario3,20,124.8
Alex Smith,Javorius Allen,James White,Chris Hogan,Pierre Garcon,Danny Amendola,George Kittle,Brandin Cooks,Titans ,KC,BAL,NE,NE,SF,NE,SF,NE,TEN,6400,5400,5200,7000,6300,5600,3400,7600,3000,114.14,Scenario3,21,80.54
Alex Smith,Javorius Allen,Mike Gillislee,Demaryius Thomas,Chris Hogan,Devin Funchess,Jack Doyle,Aaron Jones,Texans ,KC,BAL,NE,DEN,NE,CAR,IND,GB,HOU,6400,5400,5500,6000,7000,6100,3700,5600,3900,111.0,Scenario3,22,107.14
Philip Rivers,Andre Ellington,James White,Demaryius Thomas,Martavis Bryant,Devin Funchess,George Kittle,Aaron Jones,Falcons ,LAC,ARI,NE,DEN,PIT,CAR,SF,GB,ATL,6600,5300,5200,6000,4700,6100,3400,5600,3500,106.95,Scenario3,23,76.22
Philip Rivers,Andre Ellington,Mike Gillislee,Willie Snead,Martavis Bryant,Nelson Agholor,Austin Hooper,Tyrell Williams,Texans ,LAC,ARI,NE,NO,PIT,PHI,ATL,LAC,HOU,6600,5300,5500,4700,4700,4200,3500,5400,3900,103.23,Scenario3,24,78.52
Carson Wentz,Ty Montgomery,Frank Gore,Kendall Wright,Eric Decker,Willie Snead,Austin Hooper,Tyrell Williams,Falcons ,PHI,GB,IND,CHI,TEN,NO,ATL,LAC,ATL,6600,6700,4500,4000,4200,4700,3500,5400,3500,99.19,Scenario3,25,78.18
Drew Brees,Kareem Hunt,Todd Gurley II,Ted Ginn Jr.,Amari Cooper,T.Y. Hilton,Cameron Brate,Alvin Kamara,Chiefs ,NO,KC,LAR,NO,OAK,IND,TB,NO,KC,7200,8200,7700,3600,5000,6700,3900,4500,3200,148.74,Scenario30,1,109.44
Carson Palmer,Kareem Hunt,Jerick McKinnon,Larry Fitzgerald,JuJu Smith-Schuster,T.Y. Hilton,Cameron Brate,Devonta Freeman,Chiefs ,ARI,KC,MIN,ARI,PIT,IND,TB,ATL,KC,6100,8200,4100,6800,3600,6700,3900,7400,3200,148.32,Scenario30,2,138.22
Carson Palmer,Kareem Hunt,Todd Gurley II,Terrelle Pryor Sr.,Larry Fitzgerald,Jamison Crowder,Kyle Rudolph,Alvin Kamara,Chiefs ,ARI,KC,LAR,WAS,ARI,WAS,MIN,NO,KC,6100,8200,7700,5700,6800,4000,3800,4500,3200,147.92,Scenario30,3,123.02
Drew Brees,Kareem Hunt,Todd Gurley II,Golden Tate,Ted Ginn Jr.,Larry Fitzgerald,David Njoku,Jerick McKinnon,Steelers ,NO,KC,LAR,DET,NO,ARI,CLE,MIN,PIT,7200,8200,7700,6800,3600,6800,3000,4100,2600,147.71,Scenario30,4,153.74
Drew Brees,Kareem Hunt,Todd Gurley II,Terrelle Pryor Sr.,Ted Ginn Jr.,JuJu Smith-Schuster,Kyle Rudolph,Devonta Freeman,Packers ,NO,KC,LAR,WAS,NO,PIT,MIN,ATL,GB,7200,8200,7700,5700,3600,3600,3800,7400,2800,147.42,Scenario30,5,97.54
Carson Palmer,Todd Gurley II,Alvin Kamara,Larry Fitzgerald,Amari Cooper,T.Y. Hilton,David Njoku,Devonta Freeman,Packers ,ARI,LAR,NO,ARI,OAK,IND,CLE,ATL,GB,6100,7700,4500,6800,5000,6700,3000,7400,2800,146.49,Scenario30,6,109.02
Matthew Stafford,Alvin Kamara,Jerick McKinnon,Golden Tate,Terrelle Pryor Sr.,Larry Fitzgerald,Jordan Reed,Devonta Freeman,Chiefs ,DET,NO,MIN,DET,WAS,ARI,WAS,ATL,KC,6500,4500,4100,6800,5700,6800,5000,7400,3200,145.21,Scenario30,7,142.78
Drew Brees,Jerick McKinnon,Devonta Freeman,Ted Ginn Jr.,Amari Cooper,T.Y. Hilton,Kyle Rudolph,Le'Veon Bell,Steelers ,NO,MIN,ATL,NO,OAK,IND,MIN,PIT,PIT,7200,4100,7400,3600,5000,6700,3800,9600,2600,144.98,Scenario30,8,126.74
Carson Palmer,Alvin Kamara,Jerick McKinnon,John Brown,Amari Cooper,T.Y. Hilton,Zach Ertz,Le'Veon Bell,Chiefs ,ARI,NO,MIN,ARI,OAK,IND,PHI,PIT,KC,6100,4500,4100,4500,5000,6700,6300,9600,3200,144.58,Scenario30,9,137.42
Drew Brees,Leonard Fournette,Le'Veon Bell,Michael Crabtree,Terrelle Pryor Sr.,Ted Ginn Jr.,Cameron Brate,JuJu Smith-Schuster,Steelers ,NO,JAX,PIT,OAK,WAS,NO,TB,PIT,PIT,7200,8000,9600,5800,5700,3600,3900,3600,2600,142.76,Scenario30,10,143.64
Carson Palmer,Jordan Howard,Leonard Fournette,Terrelle Pryor Sr.,John Brown,Amari Cooper,David Njoku,Le'Veon Bell,49ers ,ARI,CHI,JAX,WAS,ARI,OAK,CLE,PIT,SF,6100,5900,8000,5700,4500,5000,3000,9600,2200,142.37,Scenario30,11,134.82
Matthew Stafford,Jordan Howard,Leonard Fournette,Golden Tate,JuJu Smith-Schuster,Jamison Crowder,David Njoku,Le'Veon Bell,Steelers ,DET,CHI,JAX,DET,PIT,WAS,CLE,PIT,PIT,6500,5900,8000,6800,3600,4000,3000,9600,2600,141.62,Scenario30,12,145.78
Matthew Stafford,Jordan Howard,Leonard Fournette,Golden Tate,Michael Crabtree,John Brown,Cameron Brate,Jordan Reed,Jaguars ,DET,CHI,JAX,DET,OAK,ARI,TB,WAS,JAX,6500,5900,8000,6800,5800,4500,3900,5000,3600,141.25,Scenario30,13,156.68
Matthew Stafford,Leonard Fournette,Chris Thompson,Golden Tate,JuJu Smith-Schuster,Jordy Nelson,Cameron Brate,Zach Ertz,Packers ,DET,JAX,WAS,DET,PIT,GB,TB,PHI,GB,6500,8000,5000,6800,3600,7100,3900,6300,2800,140.56,Scenario30,14,148.68
Matthew Stafford,DeMarco Murray,Jordan Howard,Michael Crabtree,Marvin Jones Jr.,Jordy Nelson,Zach Ertz,Chris Thompson,Jaguars ,DET,TEN,CHI,OAK,DET,GB,PHI,WAS,JAX,6500,5200,5900,5800,4600,7100,6300,5000,3600,139.6,Scenario30,15,155.58
Aaron Rodgers,Jordan Howard,Chris Thompson,Michael Crabtree,John Brown,Jordy Nelson,Rob Gronkowski,Jordan Reed,Steelers ,GB,CHI,WAS,OAK,ARI,GB,NE,WAS,PIT,7300,5900,5000,5800,4500,7100,6800,5000,2600,139.11,Scenario30,16,130.62
Deshaun Watson,DeMarco Murray,Chris Thompson,Michael Crabtree,Davante Adams,DeAndre Hopkins,Zach Ertz,Jordan Reed,49ers ,HOU,TEN,WAS,OAK,GB,HOU,PHI,WAS,SF,6700,5200,5000,5800,5700,8100,6300,5000,2200,138.28,Scenario30,17,135.8
Deshaun Watson,DeMarco Murray,Chris Thompson,John Brown,Jordy Nelson,DeAndre Hopkins,Rob Gronkowski,Kyle Rudolph,Packers ,HOU,TEN,WAS,ARI,GB,HOU,NE,MIN,GB,6700,5200,5000,4500,7100,8100,6800,3800,2800,138.02,Scenario30,18,141.0
Deshaun Watson,DeMarco Murray,Tevin Coleman,Will Fuller V,Davante Adams,Jordy Nelson,Rob Gronkowski,Jordan Reed,Patriots ,HOU,TEN,ATL,HOU,GB,GB,NE,WAS,NE,6700,5200,5000,5200,5700,7100,6800,5000,3300,137.84,Scenario30,19,141.2
Deshaun Watson,DeMarco Murray,Tevin Coleman,Allen Hurns,DeAndre Hopkins,Jamison Crowder,Rob Gronkowski,Zach Ertz,Jaguars ,HOU,TEN,ATL,JAX,HOU,WAS,NE,PHI,JAX,6700,5200,5000,4300,8100,4000,6800,6300,3600,137.42,Scenario30,20,122.9
Deshaun Watson,Ameer Abdullah,Theo Riddick,Davante Adams,Emmanuel Sanders,DeAndre Hopkins,Rob Gronkowski,Kyle Rudolph,Jaguars ,HOU,DET,DET,GB,DEN,HOU,NE,MIN,JAX,6700,4900,4300,5700,6100,8100,6800,3800,3600,137.05,Scenario30,21,119.9
Aaron Rodgers,Theo Riddick,Marshawn Lynch,Mike Evans,Davante Adams,Emmanuel Sanders,Travis Kelce,Tevin Coleman,Jaguars ,GB,DET,OAK,TB,GB,DEN,KC,ATL,JAX,7300,4300,5000,6900,5700,6100,6100,5000,3600,135.27,Scenario30,22,88.12
Aaron Rodgers,Ameer Abdullah,Tevin Coleman,Marvin Jones Jr.,Davante Adams,Rishard Matthews,Travis Kelce,DeAndre Hopkins,Packers ,GB,DET,ATL,DET,GB,TEN,KC,HOU,GB,7300,4900,5000,4600,5700,5400,6100,8100,2800,134.64,Scenario30,23,87.22
Cam Newton,Ameer Abdullah,Tevin Coleman,Marvin Jones Jr.,Mike Evans,Kelvin Benjamin,Travis Kelce,Emmanuel Sanders,Patriots ,CAR,DET,ATL,DET,TB,CAR,KC,DEN,NE,6700,4900,5000,4600,6900,6400,6100,6100,3300,133.54,Scenario30,24,129.96
Jameis Winston,Ameer Abdullah,Melvin Gordon,Mike Evans,Emmanuel Sanders,Rishard Matthews,Travis Kelce,Theo Riddick,49ers ,TB,DET,LAC,TB,DEN,TEN,KC,DET,SF,6200,4900,7800,6900,6100,5400,6100,4300,2200,133.08,Scenario30,25,108.84
Jameis Winston,Lamar Miller,Marshawn Lynch,Jarvis Landry,Mike Evans,Emmanuel Sanders,Travis Kelce,Allen Hurns,Patriots ,TB,HOU,OAK,MIA,TB,DEN,KC,JAX,NE,6200,5400,5000,6600,6900,6100,6100,4300,3300,132.83,Scenario30,26,96.54
Aaron Rodgers,Melvin Gordon,Theo Riddick,Mike Evans,Randall Cobb,Rishard Matthews,Delanie Walker,Allen Hurns,Patriots ,GB,LAC,DET,TB,GB,TEN,TEN,JAX,NE,7300,7800,4300,6900,5900,5400,4800,4300,3300,131.36,Scenario30,27,105.32
Cam Newton,Ameer Abdullah,Melvin Gordon,Jarvis Landry,Kelvin Benjamin,Rishard Matthews,Delanie Walker,Jamison Crowder,Patriots ,CAR,DET,LAC,MIA,CAR,TEN,TEN,WAS,NE,6700,4900,7800,6600,6400,5400,4800,4000,3300,130.94,Scenario30,28,137.06
Jameis Winston,Melvin Gordon,Theo Riddick,Adam Humphries,Antonio Brown,Rishard Matthews,Delanie Walker,Marshawn Lynch,Rams ,TB,LAC,DET,TB,PIT,TEN,TEN,OAK,LAR,6200,7800,4300,4000,9300,5400,4800,5000,3200,130.46,Scenario30,29,136.94
Aaron Rodgers,Melvin Gordon,Lamar Miller,Jarvis Landry,Randall Cobb,Jamison Crowder,Delanie Walker,Marshawn Lynch,Rams ,GB,LAC,HOU,MIA,GB,WAS,TEN,OAK,LAR,7300,7800,5400,6600,5900,4000,4800,5000,3200,130.1,Scenario30,30,113.12
Cam Newton,Lamar Miller,Marshawn Lynch,Jarvis Landry,Marvin Jones Jr.,Kelvin Benjamin,David Njoku,Antonio Brown,Titans ,CAR,HOU,OAK,MIA,DET,CAR,CLE,PIT,TEN,6700,5400,5000,6600,4600,6400,3000,9300,3000,130.01,Scenario30,31,139.26
Jameis Winston,Lamar Miller,C.J. Anderson,Jarvis Landry,Adam Humphries,Marvin Jones Jr.,Delanie Walker,Antonio Brown,Lions ,TB,HOU,DEN,MIA,TB,DET,TEN,PIT,DET,6200,5400,6600,6600,4000,4600,4800,9300,2400,129.68,Scenario30,32,123.04
Cam Newton,Lamar Miller,C.J. Anderson,J.J. Nelson,Kelvin Benjamin,Antonio Brown,Austin Seferian-Jenkins,Allen Hurns,Lions ,CAR,HOU,DEN,ARI,CAR,PIT,NYJ,JAX,DET,6700,5400,6600,4400,6400,9300,4300,4300,2400,128.56,Scenario30,33,130.76
Jameis Winston,Jay Ajayi,C.J. Anderson,Adam Humphries,Antonio Brown,Allen Hurns,Austin Seferian-Jenkins,Michael Thomas,49ers ,TB,MIA,DEN,TB,PIT,JAX,NYJ,NO,SF,6200,5700,6600,4000,9300,4300,4300,7300,2200,127.56,Scenario30,34,97.14
Cam Newton,Duke Johnson Jr.,C.J. Anderson,Adam Humphries,Tyreek Hill,Kelvin Benjamin,Austin Seferian-Jenkins,Michael Thomas,Rams ,CAR,CLE,DEN,TB,KC,CAR,NYJ,NO,LAR,6700,5100,6600,4000,6400,6400,4300,7300,3200,126.94,Scenario30,35,113.46
Matt Ryan,Mark Ingram,C.J. Anderson,Adam Humphries,Julio Jones,J.J. Nelson,Austin Seferian-Jenkins,Michael Thomas,Ravens ,ATL,NO,DEN,TB,ATL,ARI,NYJ,NO,BAL,7000,4400,6600,4000,8300,4400,4300,7300,3700,126.7,Scenario30,36,116.22
Matt Ryan,Duke Johnson Jr.,Jay Ajayi,Will Fuller V,Julio Jones,J.J. Nelson,Evan Engram,Michael Thomas,Rams ,ATL,CLE,MIA,HOU,ATL,ARI,NYG,NO,LAR,7000,5100,5700,5200,8300,4400,3800,7300,3200,125.58,Scenario30,37,110.12
