Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
DST,Rams,2800,LAR@DAL 01:00PM ET,5.78,LAR
RB,D'Onta Foreman,4000,TEN@HOU 01:00PM ET,5.7,HOU
DST,Bills,2300,BUF@ATL 01:00PM ET,5.68,BUF
DST,Panthers,2300,CAR@NE 01:00PM ET,5.64,CAR
WR,Jaron Brown,4000,SF@ARI 04:05PM ET,5.6,ARI
DST,Saints,2600,NO@MIA 09:30AM ET,5.47,NO
WR,Brandon Coleman,3500,NO@MIA 09:30AM ET,5.47,NO
RB,Jalen Richard,3900,OAK@DEN 04:25PM ET,5.36,OAK
TE,Ed Dickson,2800,CAR@NE 01:00PM ET,5.36,CAR
RB,Robert Turbin,3700,IND@SEA 08:30PM ET,5.33,IND
WR,Tyler Boyd,3300,CIN@CLE 01:00PM ET,5.3,CIN
RB,Branden Oliver,4400,PHI@LAC 04:05PM ET,5.28,LAC
TE,Marcedes Lewis,2800,JAX@NYJ 01:00PM ET,5.28,JAX
WR,Taywan Taylor,3400,TEN@HOU 01:00PM ET,5.26,TEN
RB,Charles Sims,3900,NYG@TB 04:05PM ET,5.24,TB
WR,Trent Taylor,3300,SF@ARI 04:05PM ET,5.16,SF
WR,Breshad Perriman,3000,PIT@BAL 01:00PM ET,5.16,BAL
WR,Tavon Austin,3100,LAR@DAL 01:00PM ET,5.15,LAR
WR,Bennie Fowler,3300,OAK@DEN 04:25PM ET,5.14,DEN
WR,Russell Shepard,4000,CAR@NE 01:00PM ET,5.13,CAR
DST,49ers,2200,SF@ARI 04:05PM ET,5.09,SF
RB,Rex Burkhead,4000,CAR@NE 01:00PM ET,5.09,NE
RB,DeAndre Washington,3800,OAK@DEN 04:25PM ET,5.08,OAK
TE,Seth DeValve,2600,CIN@CLE 01:00PM ET,5.01,CLE
WR,Andre Holmes,3000,BUF@ATL 01:00PM ET,4.95,BUF
RB,Mike Tolbert,3800,BUF@ATL 01:00PM ET,4.92,BUF
WR,Ricardo Louis,3200,CIN@CLE 01:00PM ET,4.9,CLE
DST,Dolphins,2400,NO@MIA 09:30AM ET,4.89,MIA
RB,Jeremy Hill,3700,CIN@CLE 01:00PM ET,4.84,CIN
TE,Tyler Kroft,2600,CIN@CLE 01:00PM ET,4.81,CIN
WR,Curtis Samuel,4000,CAR@NE 01:00PM ET,4.76,CAR
TE,Garrett Celek,2500,SF@ARI 04:05PM ET,4.74,SF
RB,Elijah McGuire,3600,JAX@NYJ 01:00PM ET,4.7,NYJ
RB,Devontae Booker,3500,OAK@DEN 04:25PM ET,4.67,DEN
WR,JuJu Smith-Schuster,3000,PIT@BAL 01:00PM ET,4.64,PIT
RB,Matt Breida,3800,SF@ARI 04:05PM ET,4.61,SF
WR,Seth Roberts,3300,OAK@DEN 04:25PM ET,4.57,OAK
RB,Dion Lewis,3400,CAR@NE 01:00PM ET,4.56,NE
WR,Bruce Ellington,3700,TEN@HOU 01:00PM ET,4.51,HOU
TE,Virgil Green,2700,OAK@DEN 04:25PM ET,4.5,DEN
TE,Luke Willson,2700,IND@SEA 08:30PM ET,4.39,SEA
WR,Laquon Treadwell,3200,DET@MIN 01:00PM ET,4.38,MIN
TE,Tyler Higbee,2500,LAR@DAL 01:00PM ET,4.38,LAR
RB,Kerwynn Williams,3900,SF@ARI 04:05PM ET,4.35,ARI
TE,Gerald Everett,2500,LAR@DAL 01:00PM ET,4.35,LAR
RB,Zach Zenner,3300,DET@MIN 01:00PM ET,4.27,DET
WR,Chris Godwin,3000,NYG@TB 04:05PM ET,4.19,TB
TE,A.J. Derby,2500,OAK@DEN 04:25PM ET,4.12,DEN
WR,Corey Davis,4000,TEN@HOU 01:00PM ET,4.09,TEN
TE,O.J. Howard,2700,NYG@TB 04:05PM ET,4.01,TB
RB,Marlon Mack,3800,IND@SEA 08:30PM ET,3.9,IND
WR,Brice Butler,3000,LAR@DAL 01:00PM ET,3.88,DAL
RB,Corey Clement,3800,PHI@LAC 04:05PM ET,3.86,PHI
RB,Orleans Darkwa,3400,NYG@TB 04:05PM ET,3.84,NYG
TE,Jonnu Smith,2600,TEN@HOU 01:00PM ET,3.84,TEN
RB,Alfred Blue,3800,TEN@HOU 01:00PM ET,3.66,HOU
WR,Cordarrelle Patterson,3000,OAK@DEN 04:25PM ET,3.66,OAK
RB,Alex Collins,3700,PIT@BAL 01:00PM ET,3.63,BAL
RB,Damien Williams,3800,NO@MIA 09:30AM ET,3.57,MIA
WR,ArDarius Stewart,3000,JAX@NYJ 01:00PM ET,3.52,NYJ
WR,Dontrelle Inman,3200,PHI@LAC 04:05PM ET,3.49,LAC
WR,Braxton Miller,3000,TEN@HOU 01:00PM ET,3.46,HOU
WR,Jarius Wright,3000,DET@MIN 01:00PM ET,3.37,MIN
RB,Matt Forte,3900,JAX@NYJ 01:00PM ET,3.36,NYJ
WR,Chester Rogers,3000,IND@SEA 08:30PM ET,3.33,IND
TE,Stephen Anderson,2800,TEN@HOU 01:00PM ET,3.33,HOU
TE,Dwayne Allen,2500,CAR@NE 01:00PM ET,3.2,NE
RB,Cameron Artis-Payne,3000,CAR@NE 01:00PM ET,3.14,CAR
QB,Cody Kessler,4000,CIN@CLE 01:00PM ET,3.13,CLE
WR,Sammie Coates,3100,CIN@CLE 01:00PM ET,3.11,CLE
WR,Kamar Aiken,3100,IND@SEA 08:30PM ET,3.06,IND
QB,Matt Moore,4500,NO@MIA 09:30AM ET,3.04,MIA
TE,Clive Walford,2500,OAK@DEN 04:25PM ET,3.04,OAK
TE,Will Tye,2600,JAX@NYJ 01:00PM ET,2.97,NYJ
TE,Jerell Adams,2500,NYG@TB 04:05PM ET,2.84,NYG
QB,Tom Savage,4400,TEN@HOU 01:00PM ET,2.83,HOU
WR,Phillip Dorsett,4000,CAR@NE 01:00PM ET,2.8,NE
TE,Trey Burton,2500,PHI@LAC 04:05PM ET,2.76,PHI
RB,Kenyan Drake,4000,NO@MIA 09:30AM ET,2.74,MIA
WR,John Ross,3300,CIN@CLE 01:00PM ET,2.74,CIN
WR,Roger Lewis,3200,NYG@TB 04:05PM ET,2.72,NYG
TE,Vance McDonald,2700,PIT@BAL 01:00PM ET,2.71,PIT
RB,Alfred Morris,5100,LAR@DAL 01:00PM ET,2.65,DAL
TE,Maxx Williams,2500,PIT@BAL 01:00PM ET,2.58,BAL
RB,Latavius Murray,3200,DET@MIN 01:00PM ET,2.57,MIN
QB,Matt Cassel,4300,TEN@HOU 01:00PM ET,2.54,TEN
QB,Landry Jones,4500,PIT@BAL 01:00PM ET,2.52,PIT
RB,Dwayne Washington,3800,DET@MIN 01:00PM ET,2.47,DET
TE,Josh Hill,2500,NO@MIA 09:30AM ET,2.47,NO
TE,Nick Boyle,2500,PIT@BAL 01:00PM ET,2.47,BAL
RB,Malcolm Brown,3900,LAR@DAL 01:00PM ET,2.42,LAR
WR,Cody Core,3000,CIN@CLE 01:00PM ET,2.41,CIN
RB,Tyler Ervin,3000,TEN@HOU 01:00PM ET,2.35,HOU
WR,Darrius Heyward-Bey,3000,PIT@BAL 01:00PM ET,2.29,PIT
TE,Levine Toilolo,2500,BUF@ATL 01:00PM ET,2.25,ATL
TE,Ben Koyack,2500,JAX@NYJ 01:00PM ET,2.18,JAX
WR,Aldrick Robinson,3000,SF@ARI 04:05PM ET,2.16,SF
TE,C.J. Uzomah,2500,CIN@CLE 01:00PM ET,2.15,CIN
RB,Kyle Juszczyk,3000,SF@ARI 04:05PM ET,2.11,SF
RB,Corey Grant,3700,JAX@NYJ 01:00PM ET,2.1,JAX
RB,Peyton Barber,3000,NYG@TB 04:05PM ET,2.1,TB
RB,James Conner,4500,PIT@BAL 01:00PM ET,1.98,PIT
WR,Pharoh Cooper,3000,LAR@DAL 01:00PM ET,1.95,LAR
TE,Jeff Heuerman,2500,OAK@DEN 04:25PM ET,1.93,DEN
WR,Tommylee Lewis,3000,NO@MIA 09:30AM ET,1.91,NO
TE,Randall Telfer,2500,CIN@CLE 01:00PM ET,1.81,CLE
WR,Alex Erickson,3100,CIN@CLE 01:00PM ET,1.72,CIN
WR,Arrelious Benn,3000,JAX@NYJ 01:00PM ET,1.72,JAX
WR,Michael Campanaro,3000,PIT@BAL 01:00PM ET,1.71,BAL
WR,Justin Hardy,3000,BUF@ATL 01:00PM ET,1.67,ATL
RB,Fozzy Whittaker,3000,CAR@NE 01:00PM ET,1.64,CAR
WR,Mack Hollins,3000,PHI@LAC 04:05PM ET,1.62,PHI
TE,Xavier Grimble,2500,PIT@BAL 01:00PM ET,1.52,PIT
TE,Rhett Ellison,2500,NYG@TB 04:05PM ET,1.43,NYG
WR,Jordan Taylor,3000,OAK@DEN 04:25PM ET,1.42,DEN
