Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
TE,C.J. Uzomah,2500,CIN@GB 04:25PM ET,1.51,CIN
TE,Anthony Fasano,2500,MIA@NYJ 01:00PM ET,1.47,MIA
TE,Rhett Ellison,2500,NYG@PHI 01:00PM ET,1.47,NYG
RB,Matthew Dayes,3000,CLE@IND 01:00PM ET,1.39,CLE
DST,Browns ,3000,CLE@IND 01:00PM ET,5.64,CLE
TE,Jeff Heuerman,2500,DEN@BUF 01:00PM ET,1.38,DEN
TE,Daniel Brown,2500,PIT@CHI 01:00PM ET,1.38,CHI
WR,Brittan Golden,3000,DAL@ARI 08:30PM ET,1.34,ARI
TE,Michael Roberts,2500,ATL@DET 01:00PM ET,1.26,DET
TE,MarQueis Gray,2500,MIA@NYJ 01:00PM ET,1.16,MIA
WR,Amara Darboh,3000,SEA@TEN 04:05PM ET,1.14,SEA
WR,Jeff Janis,3300,CIN@GB 04:25PM ET,1.13,GB
WR,Cody Latimer,3000,DEN@BUF 01:00PM ET,1.09,DEN
WR,Leonte Carroo,3000,MIA@NYJ 01:00PM ET,1.08,MIA
WR,Shelton Gibson,3000,NYG@PHI 01:00PM ET,1.08,PHI
WR,Chris Moore,3000,BAL@JAX 09:30AM ET,1.02,BAL
WR,Rodney Adams,3000,TB@MIN 01:00PM ET,0.99,MIN
RB,Austin Ekeler,3000,KC@LAC 04:25PM ET,0.98,LAC
RB,Raheem Mostert,3000,LAR@SF 08:25PM ET,0.97,SF
TE,Luke Stocker,2500,TB@MIN 01:00PM ET,0.96,TB
WR,Jehu Chesson,3000,KC@LAC 04:25PM ET,0.91,KC
WR,Josh Reynolds,3000,LAR@SF 08:25PM ET,0.9,LAR
RB,Terron Ward,3000,ATL@DET 01:00PM ET,0.89,ATL
RB,D.J. Foster,3500,DAL@ARI 08:30PM ET,0.88,ARI
RB,Wayne Gallman,3000,NYG@PHI 01:00PM ET,0.87,NYG
WR,Tanner McEvoy,3000,SEA@TEN 04:05PM ET,0.86,SEA
WR,Trevor Davis,3000,CIN@GB 04:25PM ET,0.85,GB
RB,Jamize Olawale,3000,OAK@WAS 08:30PM ET,0.8,OAK
QB,Brock Osweiler,4200,DEN@BUF 01:00PM ET,0.79,DEN
WR,Noah Brown,3000,DAL@ARI 08:30PM ET,0.77,DAL
WR,Brandon Tate,3000,DEN@BUF 01:00PM ET,0.72,BUF
WR,Ryan Switzer,3000,DAL@ARI 08:30PM ET,0.71,DAL
TE,Brandon Williams,2500,CLE@IND 01:00PM ET,0.71,IND
TE,David Morgan,2500,TB@MIN 01:00PM ET,0.7,MIN
TE,Jordan Leggett,2500,MIA@NYJ 01:00PM ET,0.7,NYJ
DST,Eagles ,3000,NYG@PHI 01:00PM ET,8.95,PHI
TE,Lee Smith,2500,OAK@WAS 08:30PM ET,0.7,OAK
QB,Ryan Fitzpatrick,4400,TB@MIN 01:00PM ET,0.68,TB
RB,John Kuhn,3000,NO@CAR 01:00PM ET,0.66,NO
WR,Stacy Coley,3000,TB@MIN 01:00PM ET,0.66,MIN
TE,Logan Paulsen,2500,LAR@SF 08:25PM ET,0.66,SF
TE,Neal Sterling,2500,MIA@NYJ 01:00PM ET,0.66,NYJ
WR,Isaiah McKenzie,3000,DEN@BUF 01:00PM ET,0.65,DEN
WR,Dwayne Harris,3000,NYG@PHI 01:00PM ET,0.63,NYG
TE,Troy Niklas,2500,DAL@ARI 08:30PM ET,0.63,ARI
TE,Eric Saubert,2500,ATL@DET 01:00PM ET,0.62,ATL
TE,Ifeanyi Momah,2500,DAL@ARI 08:30PM ET,0.61,ARI
RB,Justin Davis,3000,LAR@SF 08:25PM ET,0.6,LAR
RB,Akeem Hunt,3000,KC@LAC 04:25PM ET,0.6,KC
TE,Jeremy Sprinkle,2500,OAK@WAS 08:30PM ET,0.6,WAS
WR,Chad Hansen,3000,MIA@NYJ 01:00PM ET,0.59,NYJ
RB,Corey Clement,3000,NYG@PHI 01:00PM ET,0.58,PHI
TE,Geoff Swaim,2500,DAL@ARI 08:30PM ET,0.58,DAL
QB,Nick Foles,4300,NYG@PHI 01:00PM ET,0.55,PHI
RB,Elijhaa Penny,3000,DAL@ARI 08:30PM ET,0.55,ARI
WR,Max McCaffrey,3000,BAL@JAX 09:30AM ET,0.54,JAX
TE,Jacob Hollister,2500,HOU@NE 01:00PM ET,0.54,NE
WR,Quan Bray,3000,CLE@IND 01:00PM ET,0.5,IND
WR,Demarcus Robinson,3000,KC@LAC 04:25PM ET,0.49,KC
TE,Niles Paul,2500,OAK@WAS 08:30PM ET,0.48,WAS
RB,Taiwan Jones,3000,DEN@BUF 01:00PM ET,0.46,BUF
TE,Blake Bell,2500,TB@MIN 01:00PM ET,0.46,MIN
QB,Bryce Petty,4000,MIA@NYJ 01:00PM ET,0.45,NYJ
WR,Tre McBride,3000,PIT@CHI 01:00PM ET,0.45,CHI
QB,AJ McCarron,4700,CIN@GB 04:25PM ET,0.43,CIN
QB,Kevin Hogan,4600,CLE@IND 01:00PM ET,0.43,CLE
RB,Joe Banyard,3000,DEN@BUF 01:00PM ET,0.42,BUF
RB,Patrick DiMarco,3000,DEN@BUF 01:00PM ET,0.42,BUF
TE,Chris Manhertz,2500,NO@CAR 01:00PM ET,0.41,CAR
TE,Darrell Daniels,2500,CLE@IND 01:00PM ET,0.41,IND
WR,Austin Carr,3000,NO@CAR 01:00PM ET,0.4,NO
TE,Derek Carrier,2500,LAR@SF 08:25PM ET,0.4,LAR
RB,Terrell Watson,3000,PIT@CHI 01:00PM ET,0.38,PIT
WR,Chris Matthews,3000,BAL@JAX 09:30AM ET,0.36,BAL
WR,Kaelin Clay,3000,DEN@BUF 01:00PM ET,0.36,BUF
RB,Andy Janovich,3000,DEN@BUF 01:00PM ET,0.36,DEN
WR,Nick Williams,3000,ATL@DET 01:00PM ET,0.36,ATL
DST,49ers ,2900,LAR@SF 08:25PM ET,5.36,SF
RB,Jalston Fowler,3000,SEA@TEN 04:05PM ET,0.36,TEN
DST,Chiefs ,2900,KC@LAC 04:25PM ET,7.32,KC
DST,Cardinals ,2900,DAL@ARI 08:30PM ET,6.94,ARI
WR,Josh Malone,3000,CIN@GB 04:25PM ET,0.33,CIN
RB,Darren McFadden,4500,DAL@ARI 08:30PM ET,0.32,DAL
DST,Chargers ,2800,KC@LAC 04:25PM ET,8.46,LAC
DST,Cowboys ,2800,DAL@ARI 08:30PM ET,8.17,DAL
TE,Nick Vannett,2500,SEA@TEN 04:05PM ET,0.32,SEA
TE,Ross Travis,2500,KC@LAC 04:25PM ET,0.31,KC
RB,Anthony Sherman,3000,KC@LAC 04:25PM ET,0.3,KC
DST,Titans ,2700,SEA@TEN 04:05PM ET,6.47,TEN
QB,Mitchell Trubisky,4500,PIT@CHI 01:00PM ET,0.29,CHI
TE,Phillip Supernaw,2500,SEA@TEN 04:05PM ET,0.28,TEN
DST,Bills ,2600,DEN@BUF 01:00PM ET,5.64,BUF
DST,Panthers ,2600,NO@CAR 01:00PM ET,6.57,CAR
WR,Kasen Williams,3000,CLE@IND 01:00PM ET,0.27,CLE
RB,Devante Mays,3500,CIN@GB 04:25PM ET,0.26,GB
RB,Derek Watt,3000,KC@LAC 04:25PM ET,0.26,LAC
WR,Jared Abbrederis,3000,ATL@DET 01:00PM ET,0.25,DET
TE,Khari Lee,2500,DEN@BUF 01:00PM ET,0.25,BUF
RB,Tommy Bohanon,3000,BAL@JAX 09:30AM ET,0.23,JAX
RB,David Fluellen,3000,SEA@TEN 04:05PM ET,0.23,TEN
RB,Mack Brown,3000,OAK@WAS 08:30PM ET,0.23,WAS
RB,Rod Smith,3300,DAL@ARI 08:30PM ET,0.22,DAL
WR,Tanner Gentry,3000,PIT@CHI 01:00PM ET,0.22,CHI
WR,Marcus Johnson,3000,NYG@PHI 01:00PM ET,0.22,PHI
TE,Sean McGrath,2500,KC@LAC 04:25PM ET,0.21,LAC
RB,Brian Hill,3000,ATL@DET 01:00PM ET,0.2,ATL
QB,Patrick Mahomes II,4700,KC@LAC 04:25PM ET,0.19,KC
QB,Austin Davis,4300,SEA@TEN 04:05PM ET,0.19,SEA
RB,James Develin,3000,HOU@NE 01:00PM ET,0.19,NE
WR,Jakeem Grant,3000,MIA@NYJ 01:00PM ET,0.19,MIA
TE,Eric Tomlinson,2500,MIA@NYJ 01:00PM ET,0.19,NYJ
QB,Kyle Sloter,4000,TB@MIN 01:00PM ET,0.18,MIN
WR,Johnny Holton,3000,OAK@WAS 08:30PM ET,0.18,OAK
TE,Logan Thomas,2500,DEN@BUF 01:00PM ET,0.18,BUF
TE,Ryan Hewitt,2500,CIN@GB 04:25PM ET,0.18,CIN
TE,Jim Dray,2500,DAL@ARI 08:30PM ET,0.17,ARI
QB,Geno Smith,4500,NYG@PHI 01:00PM ET,0.16,NYG
QB,Cardale Jones,4500,KC@LAC 04:25PM ET,0.16,LAC
QB,C.J. Beathard,4200,LAR@SF 08:25PM ET,0.16,SF
QB,Nathan Peterman,4000,DEN@BUF 01:00PM ET,0.16,BUF
RB,Roosevelt Nix,3000,PIT@CHI 01:00PM ET,0.16,PIT
QB,Derek Anderson,5400,NO@CAR 01:00PM ET,0.15,CAR
QB,Kellen Clemens,4000,KC@LAC 04:25PM ET,0.15,LAC
QB,Kellen Moore,4000,DAL@ARI 08:30PM ET,0.15,DAL
DST,Falcons ,2500,ATL@DET 01:00PM ET,6.21,ATL
QB,Colt McCoy,4700,OAK@WAS 08:30PM ET,0.14,WAS
QB,Sean Mannion,4200,LAR@SF 08:25PM ET,0.13,LAR
QB,Brett Hundley,4200,CIN@GB 04:25PM ET,0.13,GB
RB,Jay Prosch,3000,HOU@NE 01:00PM ET,0.13,HOU
WR,Eric Weems,3000,SEA@TEN 04:05PM ET,0.13,TEN
QB,Jimmy Garoppolo,5600,HOU@NE 01:00PM ET,0.12,NE
RB,Senorise Perry,3000,MIA@NYJ 01:00PM ET,0.12,MIA
RB,J.D. McKissic,3000,SEA@TEN 04:05PM ET,0.12,SEA
RB,Keith Smith,3000,DAL@ARI 08:30PM ET,0.12,DAL
TE,Alan Cross,2500,TB@MIN 01:00PM ET,0.12,TB
QB,Chad Henne,4300,BAL@JAX 09:30AM ET,0.11,JAX
QB,Matt Schaub,4300,ATL@DET 01:00PM ET,0.11,ATL
QB,Jake Rudock,4200,ATL@DET 01:00PM ET,0.11,DET
QB,Drew Stanton,4000,DAL@ARI 08:30PM ET,0.11,ARI
RB,Derrick Coleman,3000,ATL@DET 01:00PM ET,0.11,ATL
RB,Tre Madden,3000,SEA@TEN 04:05PM ET,0.11,SEA
WR,Vince Mayle,3000,BAL@JAX 09:30AM ET,0.1,BAL
QB,Ryan Mallett,4000,BAL@JAX 09:30AM ET,0.09,BAL
QB,Chase Daniel,4600,NO@CAR 01:00PM ET,0.08,NO
RB,C.J. Ham,3000,TB@MIN 01:00PM ET,0.07,MIN
QB,Cooper Rush,4500,DAL@ARI 08:30PM ET,0.05,DAL
QB,Blaine Gabbert,4300,DAL@ARI 08:30PM ET,0.05,ARI
QB,Connor Cook,4300,OAK@WAS 08:30PM ET,0.01,OAK
WR,Randall Cobb,6000,CIN@GB 04:25PM ET,0,GB
QB,Andrew Luck,5800,CLE@IND 01:00PM ET,0,IND
WR,John Brown,5100,DAL@ARI 08:30PM ET,0,ARI
TE,Greg Olsen,4900,NO@CAR 01:00PM ET,0,CAR
RB,Jordan Howard,4900,PIT@CHI 01:00PM ET,0,CHI
WR,Corey Coleman,4800,CLE@IND 01:00PM ET,0,CLE
DST,Bengals ,2500,CIN@GB 04:25PM ET,6.38,CIN
WR,Willie Snead,4500,NO@CAR 01:00PM ET,0,NO
RB,Doug Martin,4500,TB@MIN 01:00PM ET,0,TB
QB,Christian Hackenberg,4100,MIA@NYJ 01:00PM ET,0,NYJ
QB,Brandon Allen,4000,LAR@SF 08:25PM ET,0,LAR
QB,Joe Webb,4000,DEN@BUF 01:00PM ET,0,BUF
QB,Paxton Lynch,4000,DEN@BUF 01:00PM ET,0,DEN
QB,Taysom Hill,4000,NO@CAR 01:00PM ET,0,NO
QB,Brad Kaaya,4000,NO@CAR 01:00PM ET,0,CAR
QB,Mark Sanchez,4000,PIT@CHI 01:00PM ET,0,CHI
QB,Joshua Dobbs,4000,PIT@CHI 01:00PM ET,0,PIT
DST,Raiders ,2500,OAK@WAS 08:30PM ET,6.97,OAK
WR,Josh Gordon,4000,CLE@IND 01:00PM ET,0,CLE
QB,Davis Webb,4000,NYG@PHI 01:00PM ET,0,NYG
QB,Tyler Bray,4000,KC@LAC 04:25PM ET,0,KC
QB,EJ Manuel,4000,OAK@WAS 08:30PM ET,0,OAK
WR,Will Fuller V,3800,HOU@NE 01:00PM ET,0,HOU
WR,Mike Williams,3700,KC@LAC 04:25PM ET,0,LAC
RB,Taquan Mizzell,3000,PIT@CHI 01:00PM ET,0,CHI
TE,Ryan Griffin,3000,HOU@NE 01:00PM ET,0,HOU
WR,Kalif Raymond,3000,MIA@NYJ 01:00PM ET,0,NYJ
DST,Lions ,2400,ATL@DET 01:00PM ET,5.38,DET
DST,Redskins ,2400,OAK@WAS 08:30PM ET,5.19,WAS
DST,Texans ,2300,HOU@NE 01:00PM ET,5,HOU
DST,Bears ,2200,PIT@CHI 01:00PM ET,4.73,CHI
DST,Jets ,2100,MIA@NYJ 01:00PM ET,5.44,NYJ
DST,Saints ,2000,NO@CAR 01:00PM ET,4.59,NO
