QB,RB,RB,WR,WR,WR,TE,FLEX,DST,QB Team ,RB Team ,RB Team ,WR Team ,WR Team ,WR Team ,TE Team ,FLEX Team ,DST Team ,QB Salary ,RB Salary ,RB Salary ,WR Salary ,WR Salary ,WR Salary ,TE Salary ,FLEX Salary ,DST Salary ,Projected Value,Scenario,Iteration,Actual 
Matthew Stafford,Todd Gurley II,LeSean McCoy,DeVante Parker,Terrelle Pryor Sr.,Cooper Kupp,Jason Witten,Christian McCaffrey,Lions ,DET,LAR,BUF,MIA,WAS,LAR,DAL,CAR,DET,6200,6800,7000,6300,5900,4700,4500,6100,2400,139.88,Scenario13,193,138.36
Aaron Rodgers,Devonta Freeman,Ameer Abdullah,A.J. Green,Rishard Matthews,Demaryius Thomas,Evan Engram,Emmanuel Sanders,Ravens ,GB,ATL,DET,CIN,TEN,DEN,NYG,DEN,BAL,7300,6700,4700,8100,4200,5900,3200,5800,3900,139.87,Scenario13,194,152.82
Carson Wentz,Jonathan Stewart,LeSean McCoy,Doug Baldwin,Emmanuel Sanders,T.Y. Hilton,Rob Gronkowski,J.J. Nelson,Cardinals ,PHI,CAR,BUF,SEA,DEN,IND,NE,ARI,ARI,5900,4700,7000,6400,5800,5200,6800,5300,2900,139.86,Scenario13,195,132.44
Kirk Cousins,Theo Riddick,Christian McCaffrey,Doug Baldwin,DeAndre Hopkins,Mike Evans,Zach Ertz,Eric Decker,Rams ,WAS,DET,CAR,SEA,HOU,TB,PHI,TEN,LAR,6100,5100,6100,6400,6200,7500,5000,4000,3500,139.84,Scenario13,196,150.5
Matthew Stafford,Mark Ingram,LeSean McCoy,A.J. Green,Mohamed Sanu,Martavis Bryant,Delanie Walker,Travis Kelce,Steelers ,DET,NO,BUF,CIN,ATL,PIT,TEN,KC,PIT,6200,4500,7000,8100,4500,5700,4400,6000,3400,139.81,Scenario13,197,103.06
Matt Ryan,Dalvin Cook,Carlos Hyde,Amari Cooper,Dez Bryant,Tyrell Williams,Jack Doyle,Ty Montgomery,Chargers ,ATL,MIN,SF,OAK,DAL,LAC,IND,GB,LAC,7100,5900,5200,7100,6800,4600,3600,6900,2800,139.8,Scenario13,198,103.86
Matthew Stafford,Jonathan Stewart,Ty Montgomery,Kelvin Benjamin,Allen Hurns,Michael Thomas,Travis Kelce,Theo Riddick,Cowboys ,DET,CAR,GB,CAR,JAX,NO,KC,DET,DAL,6200,4700,6900,6700,4600,7000,6000,5100,2800,139.78,Scenario13,199,87.96
Derek Carr,Todd Gurley II,Ty Montgomery,Jarvis Landry,Brandon LaFell,Tyler Lockett,Travis Kelce,Christian McCaffrey,Falcons ,OAK,LAR,GB,MIA,CIN,SEA,KC,CAR,ATL,6800,6800,6900,6800,3700,4300,6000,6100,2500,139.73,Scenario13,200,106.12
Matthew Stafford,C.J. Anderson,Jonathan Stewart,A.J. Green,Rishard Matthews,Marvin Jones Jr.,Zach Ertz,Le'Veon Bell,Eagles ,DET,DEN,CAR,CIN,TEN,DET,PHI,PIT,PHI,6200,5800,4700,8100,4200,4200,5000,8800,3000,152.35,Scenario14,1,130.36
Matthew Stafford,Todd Gurley II,Carlos Hyde,Mike Evans,Eric Decker,Marvin Jones Jr.,Rob Gronkowski,Ty Montgomery,Redskins ,DET,LAR,SF,TB,TEN,DET,NE,GB,WAS,6200,6800,5200,7500,4000,4200,6800,6900,2400,150.05,Scenario14,2,159.56
Dak Prescott,Todd Gurley II,Carlos Hyde,A.J. Green,Dez Bryant,Davante Adams,Jason Witten,Jonathan Stewart,Raiders ,DAL,LAR,SF,CIN,DAL,GB,DAL,CAR,OAK,5800,6800,5200,8100,6800,5600,4500,4700,2500,149.7,Scenario14,3,149.82
Matt Ryan,Todd Gurley II,Carlos Hyde,Mohamed Sanu,Rishard Matthews,Larry Fitzgerald,Delanie Walker,Le'Veon Bell,Panthers ,ATL,LAR,SF,ATL,TEN,ARI,TEN,PIT,CAR,7100,6800,5200,4500,4200,6400,4400,8800,2600,149.06,Scenario14,4,181.16
Matt Ryan,C.J. Anderson,Jonathan Stewart,Mohamed Sanu,Davante Adams,T.Y. Hilton,Rob Gronkowski,Ty Montgomery,Steelers ,ATL,DEN,CAR,ATL,GB,IND,NE,GB,PIT,7100,5800,4700,4500,5600,5200,6800,6900,3400,148.22,Scenario14,5,125.06
Carson Palmer,Jonathan Stewart,Le'Veon Bell,Dez Bryant,Eric Decker,Larry Fitzgerald,Rob Gronkowski,Eric Ebron,Buccaneers ,ARI,CAR,PIT,DAL,TEN,ARI,NE,DET,TB,6000,4700,8800,6800,4000,6400,6800,3300,3200,147.98,Scenario14,6,133.4
Kirk Cousins,Carlos Hyde,Le'Veon Bell,Eric Decker,Davante Adams,Terrelle Pryor Sr.,Zach Ertz,Devonta Freeman,Titans ,WAS,SF,PIT,TEN,GB,WAS,PHI,ATL,TEN,6100,5200,8800,4000,5600,5900,5000,6700,2700,147.77,Scenario14,7,143.1
Dak Prescott,C.J. Anderson,Todd Gurley II,Jermaine Kearse,Terrance Williams,J.J. Nelson,Rob Gronkowski,Le'Veon Bell,Falcons ,DAL,DEN,LAR,NYJ,DAL,ARI,NE,PIT,ATL,5800,5800,6800,4600,3600,5300,6800,8800,2500,147.23,Scenario14,8,132.62
Matt Ryan,Todd Gurley II,Jonathan Stewart,Mike Evans,Julio Jones,Terrance Williams,Zach Ertz,Eric Ebron,Titans ,ATL,LAR,CAR,TB,ATL,DAL,PHI,DET,TEN,7100,6800,4700,7500,9300,3600,5000,3300,2700,147.09,Scenario14,9,124.46
Derek Carr,Todd Gurley II,Chris Thompson,Amari Cooper,Rishard Matthews,Davante Adams,Rob Gronkowski,Zach Ertz,Buccaneers ,OAK,LAR,WAS,OAK,TEN,GB,NE,PHI,TB,6800,6800,4500,7100,4200,5600,6800,5000,3200,147.01,Scenario14,10,153.52
Matthew Stafford,Le'Veon Bell,Ty Montgomery,Golden Tate,Davante Adams,J.J. Nelson,Delanie Walker,Eric Ebron,Raiders ,DET,PIT,GB,DET,GB,ARI,TEN,DET,OAK,6200,8800,6900,6900,5600,5300,4400,3300,2500,146.75,Scenario14,11,94.06
Jameis Winston,C.J. Anderson,Le'Veon Bell,Mike Evans,Larry Fitzgerald,Davante Adams,Cameron Brate,Jason Witten,Redskins ,TB,DEN,PIT,TB,ARI,GB,TB,DAL,WAS,6000,5800,8800,7500,6400,5600,3000,4500,2400,146.64,Scenario14,12,137.82
Dak Prescott,Le'Veon Bell,Ty Montgomery,Dez Bryant,Rishard Matthews,T.Y. Hilton,Evan Engram,Devonta Freeman,Redskins ,DAL,PIT,GB,DAL,TEN,IND,NYG,ATL,WAS,5800,8800,6900,6800,4200,5200,3200,6700,2400,146.63,Scenario14,13,168.22
Ben Roethlisberger,Todd Gurley II,Jonathan Stewart,Antonio Brown,Eric Decker,T.Y. Hilton,Delanie Walker,Devonta Freeman,Eagles ,PIT,LAR,CAR,PIT,TEN,IND,TEN,ATL,PHI,6200,6800,4700,9000,4000,5200,4400,6700,3000,146.63,Scenario14,14,168.0
Ben Roethlisberger,C.J. Anderson,Carlos Hyde,Rishard Matthews,Alshon Jeffery,Antonio Brown,Rob Gronkowski,Jason Witten,Lions ,PIT,DEN,SF,TEN,PHI,PIT,NE,DAL,DET,6200,5800,5200,4200,5900,9000,6800,4500,2400,146.39,Scenario14,15,141.2
Kirk Cousins,C.J. Anderson,Todd Gurley II,Emmanuel Sanders,Larry Fitzgerald,Terrelle Pryor Sr.,Eric Ebron,Ty Montgomery,Eagles ,WAS,DEN,LAR,DEN,ARI,WAS,DET,GB,PHI,6100,5800,6800,5800,6400,5900,3300,6900,3000,146.33,Scenario14,16,152.1
Derek Carr,Carlos Hyde,Le'Veon Bell,A.J. Green,Amari Cooper,T.Y. Hilton,Cameron Brate,Eric Ebron,Falcons ,OAK,SF,PIT,CIN,OAK,IND,TB,DET,ATL,6800,5200,8800,8100,7100,5200,3000,3300,2500,146.28,Scenario14,17,135.62
Matthew Stafford,Devonta Freeman,Chris Thompson,Dez Bryant,Marvin Jones Jr.,Julio Jones,Delanie Walker,Jason Witten,Steelers ,DET,ATL,WAS,DAL,DET,ATL,TEN,DAL,PIT,6200,6700,4500,6800,4200,9300,4400,4500,3400,146.23,Scenario14,18,121.16
Matt Ryan,C.J. Anderson,Carlos Hyde,A.J. Green,Eric Decker,Julio Jones,Evan Engram,Chris Thompson,Cowboys ,ATL,DEN,SF,CIN,TEN,ATL,NYG,WAS,DAL,7100,5800,5200,8100,4000,9300,3200,4500,2800,146.13,Scenario14,19,152.76
Andy Dalton,Jonathan Stewart,Ty Montgomery,A.J. Green,Mike Evans,Larry Fitzgerald,Delanie Walker,Chris Thompson,Lions ,CIN,CAR,GB,CIN,TB,ARI,TEN,WAS,DET,5100,4700,6900,8100,7500,6400,4400,4500,2400,145.97,Scenario14,20,170.98
Carson Palmer,C.J. Anderson,Leonard Fournette,Dez Bryant,Mike Evans,J.J. Nelson,Delanie Walker,Carlos Hyde,Eagles ,ARI,DEN,JAX,DAL,TB,ARI,TEN,SF,PHI,6000,5800,6000,6800,7500,5300,4400,5200,3000,145.88,Scenario14,21,106.4
Kirk Cousins,Leonard Fournette,Jonathan Stewart,Rishard Matthews,Julio Jones,Terrelle Pryor Sr.,Rob Gronkowski,Delanie Walker,Raiders ,WAS,JAX,CAR,TEN,ATL,WAS,NE,TEN,OAK,6100,6000,4700,4200,9300,5900,6800,4400,2500,145.81,Scenario14,22,129.6
Josh McCown,Leonard Fournette,Le'Veon Bell,A.J. Green,Jermaine Kearse,Eric Decker,Jason Witten,Ty Montgomery,Panthers ,NYJ,JAX,PIT,CIN,NYJ,TEN,DAL,GB,CAR,4500,6000,8800,8100,4600,4000,4500,6900,2600,145.66,Scenario14,23,113.96
Derek Carr,Carlos Hyde,Jonathan Stewart,Michael Crabtree,Alshon Jeffery,J.J. Nelson,Zach Ertz,Ty Montgomery,Cowboys ,OAK,SF,CAR,OAK,PHI,ARI,PHI,GB,DAL,6800,5200,4700,7400,5900,5300,5000,6900,2800,145.48,Scenario14,24,88.52
Matthew Stafford,Todd Gurley II,Frank Gore,Dez Bryant,Larry Fitzgerald,Golden Tate,Zach Ertz,T.Y. Hilton,Falcons ,DET,LAR,IND,DAL,ARI,DET,PHI,IND,ATL,6200,6800,4200,6800,6400,6900,5000,5200,2500,145.2,Scenario14,25,187.66
Trevor Siemian,Todd Gurley II,Le'Veon Bell,Alshon Jeffery,Emmanuel Sanders,Tyler Lockett,Zach Ertz,Jason Witten,Steelers ,DEN,LAR,PIT,PHI,DEN,SEA,PHI,DAL,PIT,5500,6800,8800,5900,5800,4300,5000,4500,3400,145.01,Scenario14,26,127.06
Carson Palmer,Todd Gurley II,Ty Montgomery,A.J. Green,Rishard Matthews,DeAndre Hopkins,Cameron Brate,J.J. Nelson,Steelers ,ARI,LAR,GB,CIN,TEN,HOU,TB,ARI,PIT,6000,6800,6900,8100,4200,6200,3000,5300,3400,144.87,Scenario14,27,163.2
Aaron Rodgers,Jonathan Stewart,Le'Veon Bell,Antonio Brown,Tyler Lockett,Davante Adams,Evan Engram,Chris Thompson,Panthers ,GB,CAR,PIT,PIT,SEA,GB,NYG,WAS,CAR,7300,4700,8800,9000,4300,5600,3200,4500,2600,144.8,Scenario14,28,145.02
Jameis Winston,C.J. Anderson,Devonta Freeman,Dez Bryant,DeSean Jackson,Emmanuel Sanders,Rob Gronkowski,Zach Ertz,Raiders ,TB,DEN,ATL,DAL,TB,DEN,NE,PHI,OAK,6000,5800,6700,6800,4600,5800,6800,5000,2500,144.77,Scenario14,29,142.12
Derek Carr,C.J. Anderson,Le'Veon Bell,Michael Crabtree,DeAndre Hopkins,Eric Decker,Delanie Walker,Frank Gore,Lions ,OAK,DEN,PIT,OAK,HOU,TEN,TEN,IND,DET,6800,5800,8800,7400,6200,4000,4400,4200,2400,144.76,Scenario14,30,93.32
Andy Dalton,C.J. Anderson,Leonard Fournette,A.J. Green,DeAndre Hopkins,Davante Adams,Eric Ebron,Devonta Freeman,Buccaneers ,CIN,DEN,JAX,CIN,HOU,GB,DET,ATL,TB,5100,5800,6000,8100,6200,5600,3300,6700,3200,144.61,Scenario14,31,120.98
Matthew Stafford,Leonard Fournette,Carlos Hyde,Antonio Brown,Emmanuel Sanders,Golden Tate,Cameron Brate,Jonathan Stewart,Buccaneers ,DET,JAX,SF,PIT,DEN,DET,TB,CAR,TB,6200,6000,5200,9000,5800,6900,3000,4700,3200,144.58,Scenario14,32,140.56
Aaron Rodgers,Carlos Hyde,Ty Montgomery,Rishard Matthews,Julio Jones,Davante Adams,Charles Clay,Theo Riddick,Eagles ,GB,SF,GB,TEN,ATL,GB,BUF,DET,PHI,7300,5200,6900,4200,9300,5600,3400,5100,3000,144.56,Scenario14,33,139.72
Matt Ryan,Le'Veon Bell,Frank Gore,Julio Jones,T.Y. Hilton,J.J. Nelson,Seth DeValve,Jason Witten,Eagles ,ATL,PIT,IND,ATL,IND,ARI,CLE,DAL,PHI,7100,8800,4200,9300,5200,5300,2600,4500,3000,144.51,Scenario14,34,108.76
Ben Roethlisberger,Carlos Hyde,Jonathan Stewart,Martavis Bryant,Jermaine Kearse,Mike Evans,Charles Clay,Le'Veon Bell,Ravens ,PIT,SF,CAR,PIT,NYJ,TB,BUF,PIT,BAL,6200,5200,4700,5700,4600,7500,3400,8800,3900,144.25,Scenario14,35,104.1
Ben Roethlisberger,Le'Veon Bell,Ty Montgomery,DeSean Jackson,Antonio Brown,Terrance Williams,Cameron Brate,Zach Ertz,Chiefs ,PIT,PIT,GB,TB,PIT,DAL,TB,PHI,KC,6200,8800,6900,4600,9000,3600,3000,5000,2900,144.24,Scenario14,36,147.7
Matt Ryan,Leonard Fournette,Lamar Miller,A.J. Green,Mohamed Sanu,Dez Bryant,Zach Ertz,Theo Riddick,Redskins ,ATL,JAX,HOU,CIN,ATL,DAL,PHI,DET,WAS,7100,6000,5000,8100,4500,6800,5000,5100,2400,144.12,Scenario14,37,133.36
Carson Wentz,Leonard Fournette,Le'Veon Bell,Alshon Jeffery,Marvin Jones Jr.,T.Y. Hilton,Rob Gronkowski,Chris Thompson,Titans ,PHI,JAX,PIT,PHI,DET,IND,NE,WAS,TEN,5900,6000,8800,5900,4200,5200,6800,4500,2700,144.11,Scenario14,38,156.04
Trevor Siemian,Carlos Hyde,Frank Gore,A.J. Green,Emmanuel Sanders,Larry Fitzgerald,Rob Gronkowski,J.J. Nelson,Titans ,DEN,SF,IND,CIN,DEN,ARI,NE,ARI,TEN,5500,5200,4200,8100,5800,6400,6800,5300,2700,144.1,Scenario14,39,152.06
Derek Carr,C.J. Anderson,Ty Montgomery,Amari Cooper,Dez Bryant,Tyler Lockett,Jason Witten,Theo Riddick,Titans ,OAK,DEN,GB,OAK,DAL,SEA,DAL,DET,TEN,6800,5800,6900,7100,6800,4300,4500,5100,2700,144.07,Scenario14,40,52.42
Aaron Rodgers,C.J. Anderson,Todd Gurley II,Doug Baldwin,Alshon Jeffery,Davante Adams,Delanie Walker,Lamar Miller,Titans ,GB,DEN,LAR,SEA,PHI,GB,TEN,HOU,TEN,7300,5800,6800,6400,5900,5600,4400,5000,2700,144.04,Scenario14,41,139.42
Matt Ryan,Jonathan Stewart,Le'Veon Bell,DeAndre Hopkins,Taylor Gabriel,Alshon Jeffery,Coby Fleener,Devonta Freeman,Raiders ,ATL,CAR,PIT,HOU,ATL,PHI,NO,ATL,OAK,7100,4700,8800,6200,4000,5900,4100,6700,2500,144.0,Scenario14,42,122.56
Andy Dalton,Todd Gurley II,Le'Veon Bell,A.J. Green,DeSean Jackson,Terrelle Pryor Sr.,Coby Fleener,Frank Gore,Redskins ,CIN,LAR,PIT,CIN,TB,WAS,NO,IND,WAS,5100,6800,8800,8100,4600,5900,4100,4200,2400,143.91,Scenario14,43,161.08
Derek Carr,Leonard Fournette,Devonta Freeman,Rishard Matthews,Michael Crabtree,Larry Fitzgerald,Jason Witten,Lamar Miller,Eagles ,OAK,JAX,ATL,TEN,OAK,ARI,DAL,HOU,PHI,6800,6000,6700,4200,7400,6400,4500,5000,3000,143.51,Scenario14,44,121.92
Carson Palmer,Carlos Hyde,Theo Riddick,DeAndre Hopkins,Antonio Brown,Larry Fitzgerald,Zach Ertz,Chris Thompson,Raiders ,ARI,SF,DET,HOU,PIT,ARI,PHI,WAS,OAK,6000,5200,5100,6200,9000,6400,5000,4500,2500,143.5,Scenario14,45,195.7
Carson Palmer,Leonard Fournette,Todd Gurley II,Marvin Jones Jr.,Larry Fitzgerald,Julio Jones,Evan Engram,Davante Adams,Lions ,ARI,JAX,LAR,DET,ARI,ATL,NYG,GB,DET,6000,6000,6800,4200,6400,9300,3200,5600,2400,143.22,Scenario14,46,172.4
Matthew Stafford,Devonta Freeman,Theo Riddick,A.J. Green,Jermaine Kearse,Golden Tate,Rob Gronkowski,Evan Engram,Lions ,DET,ATL,DET,CIN,NYJ,DET,NE,NYG,DET,6200,6700,5100,8100,4600,6900,6800,3200,2400,143.18,Scenario14,47,151.56
Jameis Winston,Tarik Cohen,Carlos Hyde,A.J. Green,Rishard Matthews,Mike Evans,Coby Fleener,Devonta Freeman,Bills ,TB,CHI,SF,CIN,TEN,TB,NO,ATL,BUF,6000,5600,5200,8100,4200,7500,4100,6700,2600,143.1,Scenario14,48,161.52
Matt Ryan,Todd Gurley II,Ty Montgomery,Taylor Gabriel,Antonio Brown,Cooper Kupp,Jason Witten,Chris Thompson,Falcons ,ATL,LAR,GB,ATL,PIT,LAR,DAL,WAS,ATL,7100,6800,6900,4000,9000,4700,4500,4500,2500,143.09,Scenario14,49,161.16
Andy Dalton,Carlos Hyde,Le'Veon Bell,Doug Baldwin,DeAndre Hopkins,Brandon LaFell,Rob Gronkowski,Ameer Abdullah,Eagles ,CIN,SF,PIT,SEA,HOU,CIN,NE,DET,PHI,5100,5200,8800,6400,6200,3700,6800,4700,3000,143.05,Scenario14,50,146.58
Jared Goff,Le'Veon Bell,Theo Riddick,Rishard Matthews,Mike Evans,Cooper Kupp,Rob Gronkowski,Frank Gore,Steelers ,LAR,PIT,DET,TEN,TB,LAR,NE,IND,PIT,5200,8800,5100,4200,7500,4700,6800,4200,3400,142.93,Scenario14,51,132.88
Dak Prescott,C.J. Anderson,Frank Gore,Dez Bryant,Antonio Brown,Julio Jones,Cameron Brate,Eric Ebron,Panthers ,DAL,DEN,IND,DAL,PIT,ATL,TB,DET,CAR,5800,5800,4200,6800,9000,9300,3000,3300,2600,142.92,Scenario14,52,113.42
Matt Ryan,Tarik Cohen,Ty Montgomery,Jermaine Kearse,Alshon Jeffery,Julio Jones,Cameron Brate,Delanie Walker,Buccaneers ,ATL,CHI,GB,NYJ,PHI,ATL,TB,TEN,TB,7100,5600,6900,4600,5900,9300,3000,4400,3200,142.88,Scenario14,53,96.16
Dak Prescott,Devonta Freeman,Melvin Gordon,A.J. Green,Larry Fitzgerald,Terrance Williams,Zach Ertz,Charles Clay,Steelers ,DAL,ATL,LAC,CIN,ARI,DAL,PHI,BUF,PIT,5800,6700,7600,8100,6400,3600,5000,3400,3400,142.75,Scenario14,54,177.72
Ben Roethlisberger,Tarik Cohen,Todd Gurley II,A.J. Green,Martavis Bryant,Cooper Kupp,Rob Gronkowski,Eric Ebron,Cowboys ,PIT,CHI,LAR,CIN,PIT,LAR,NE,DET,DAL,6200,5600,6800,8100,5700,4700,6800,3300,2800,142.66,Scenario14,55,139.6
Cam Newton,Le'Veon Bell,Lamar Miller,Devin Funchess,Mike Evans,T.Y. Hilton,Delanie Walker,Zach Ertz,Buccaneers ,CAR,PIT,HOU,CAR,TB,IND,TEN,PHI,TB,6600,8800,5000,4200,7500,5200,4400,5000,3200,142.61,Scenario14,56,119.78
Matthew Stafford,Tarik Cohen,Melvin Gordon,Antonio Brown,Marvin Jones Jr.,Larry Fitzgerald,Eric Ebron,Lamar Miller,Titans ,DET,CHI,LAC,PIT,DET,ARI,DET,HOU,TEN,6200,5600,7600,9000,4200,6400,3300,5000,2700,142.61,Scenario14,57,128.06
Derek Carr,Leonard Fournette,Jonathan Stewart,Amari Cooper,Doug Baldwin,Mike Evans,Coby Fleener,Eric Decker,Steelers ,OAK,JAX,CAR,OAK,SEA,TB,NO,TEN,PIT,6800,6000,4700,7100,6400,7500,4100,4000,3400,142.57,Scenario14,58,94.12
Trevor Siemian,C.J. Anderson,Todd Gurley II,A.J. Green,Demaryius Thomas,Mike Evans,Seth DeValve,T.Y. Hilton,Panthers ,DEN,DEN,LAR,CIN,DEN,TB,CLE,IND,CAR,5500,5800,6800,8100,5900,7500,2600,5200,2600,142.5,Scenario14,59,152.46
Jameis Winston,Le'Veon Bell,Chris Thompson,Doug Baldwin,Rishard Matthews,DeSean Jackson,Eric Ebron,Julio Jones,Cardinals ,TB,PIT,WAS,SEA,TEN,TB,DET,ATL,ARI,6000,8800,4500,6400,4200,4600,3300,9300,2900,142.45,Scenario14,60,164.72
Aaron Rodgers,Melvin Gordon,Ameer Abdullah,A.J. Green,Eric Decker,Davante Adams,Cameron Brate,Rob Gronkowski,Chiefs ,GB,LAC,DET,CIN,TEN,GB,TB,NE,KC,7300,7600,4700,8100,4000,5600,3000,6800,2900,142.44,Scenario14,61,150.52
Carson Palmer,Devonta Freeman,Christian McCaffrey,Doug Baldwin,Davante Adams,J.J. Nelson,Rob Gronkowski,Jason Witten,Panthers ,ARI,ATL,CAR,SEA,GB,ARI,NE,DAL,CAR,6000,6700,6100,6400,5600,5300,6800,4500,2600,142.3,Scenario14,62,136.9
Dak Prescott,Leonard Fournette,Ty Montgomery,Mike Evans,Emmanuel Sanders,Terrance Williams,Travis Kelce,Davante Adams,Cowboys ,DAL,JAX,GB,TB,DEN,DAL,KC,GB,DAL,5800,6000,6900,7500,5800,3600,6000,5600,2800,142.05,Scenario14,63,105.92
Cam Newton,Todd Gurley II,Jonathan Stewart,Kelvin Benjamin,Doug Baldwin,Tyrell Williams,Cameron Brate,Le'Veon Bell,Lions ,CAR,LAR,CAR,CAR,SEA,LAC,TB,PIT,DET,6600,6800,4700,6700,6400,4600,3000,8800,2400,142.28,Scenario14,64,143.08
Josh McCown,Carlos Hyde,Lamar Miller,Dez Bryant,Jermaine Kearse,Julio Jones,Rob Gronkowski,T.Y. Hilton,Bills ,NYJ,SF,HOU,DAL,NYJ,ATL,NE,IND,BUF,4500,5200,5000,6800,4600,9300,6800,5200,2600,142.28,Scenario14,65,141.06
Jameis Winston,Jonathan Stewart,Lamar Miller,Jarvis Landry,Alshon Jeffery,Mike Evans,Rob Gronkowski,Tyler Lockett,Eagles ,TB,CAR,HOU,MIA,PHI,TB,NE,SEA,PHI,6000,4700,5000,6800,5900,7500,6800,4300,3000,142.26,Scenario14,66,101.92
Carson Wentz,Jonathan Stewart,Theo Riddick,A.J. Green,DeSean Jackson,Alshon Jeffery,Eric Ebron,Antonio Brown,Steelers ,PHI,CAR,DET,CIN,TB,PHI,DET,PIT,PIT,5900,4700,5100,8100,4600,5900,3300,9000,3400,142.15,Scenario14,67,125.14
Dak Prescott,Ameer Abdullah,Chris Thompson,Dez Bryant,Alshon Jeffery,Mike Evans,Zach Ertz,Terrelle Pryor Sr.,Ravens ,DAL,DET,WAS,DAL,PHI,TB,PHI,WAS,BAL,5800,4700,4500,6800,5900,7500,5000,5900,3900,142.0,Scenario14,68,119.22
Ben Roethlisberger,C.J. Anderson,Mark Ingram,Martavis Bryant,Larry Fitzgerald,Julio Jones,Delanie Walker,Zach Ertz,Bills ,PIT,DEN,NO,PIT,ARI,ATL,TEN,PHI,BUF,6200,5800,4500,5700,6400,9300,4400,5000,2600,141.96,Scenario14,69,121.5
Trevor Siemian,Carlos Hyde,Le'Veon Bell,Dez Bryant,Jarvis Landry,Demaryius Thomas,Coby Fleener,Chris Thompson,Lions ,DEN,SF,PIT,DAL,MIA,DEN,NO,WAS,DET,5500,5200,8800,6800,6800,5900,4100,4500,2400,141.93,Scenario14,70,141.46
Trevor Siemian,Jonathan Stewart,Ty Montgomery,DeSean Jackson,DeAndre Hopkins,Demaryius Thomas,Jason Witten,Julio Jones,Redskins ,DEN,CAR,GB,TB,HOU,DEN,DAL,ATL,WAS,5500,4700,6900,4600,6200,5900,4500,9300,2400,141.92,Scenario14,71,109.86
Jared Goff,Todd Gurley II,Carlos Hyde,Julio Jones,J.J. Nelson,Cooper Kupp,Jack Doyle,Devonta Freeman,Buccaneers ,LAR,LAR,SF,ATL,ARI,LAR,IND,ATL,TB,5200,6800,5200,9300,5300,4700,3600,6700,3200,141.9,Scenario14,72,135.98
Matt Ryan,Jordan Howard,Devonta Freeman,Mohamed Sanu,Mike Evans,Eric Decker,Jason Witten,Melvin Gordon,Buccaneers ,ATL,CHI,ATL,ATL,TB,TEN,DAL,LAC,TB,7100,4900,6700,4500,7500,4000,4500,7600,3200,141.88,Scenario14,73,127.46
Derek Carr,Tarik Cohen,Todd Gurley II,Dez Bryant,Michael Crabtree,Mike Evans,Cameron Brate,Evan Engram,Chiefs ,OAK,CHI,LAR,DAL,OAK,TB,TB,NYG,KC,6800,5600,6800,6800,7400,7500,3000,3200,2900,141.75,Scenario14,74,121.62
Drew Brees,C.J. Anderson,Todd Gurley II,Dez Bryant,Rishard Matthews,Eric Decker,Coby Fleener,Michael Thomas,Ravens ,NO,DEN,LAR,DAL,TEN,TEN,NO,NO,BAL,7200,5800,6800,6800,4200,4000,4100,7000,3900,141.74,Scenario14,75,127.5
Matthew Stafford,Le'Veon Bell,Lamar Miller,Mohamed Sanu,Kenny Golladay,Terrelle Pryor Sr.,Rob Gronkowski,Jason Witten,Broncos ,DET,PIT,HOU,ATL,DET,WAS,NE,DAL,DEN,6200,8800,5000,4500,4600,5900,6800,4500,3600,141.73,Scenario14,76,94.96
Jameis Winston,Leonard Fournette,Todd Gurley II,DeSean Jackson,DeAndre Hopkins,T.Y. Hilton,Travis Kelce,Carlos Hyde,Ravens ,TB,JAX,LAR,TB,HOU,IND,KC,SF,BAL,6000,6000,6800,4600,6200,5200,6000,5200,3900,141.73,Scenario14,77,165.12
Drew Brees,Carlos Hyde,Le'Veon Bell,DeSean Jackson,Marvin Jones Jr.,Michael Thomas,Jason Witten,Theo Riddick,Buccaneers ,NO,SF,PIT,TB,DET,NO,DAL,DET,TB,7200,5200,8800,4600,4200,7000,4500,5100,3200,141.71,Scenario14,78,120.6
Carson Palmer,Le'Veon Bell,Devonta Freeman,Jaron Brown,A.J. Green,Emmanuel Sanders,Delanie Walker,Jack Doyle,Chiefs ,ARI,PIT,ATL,ARI,CIN,DEN,TEN,IND,KC,6000,8800,6700,3700,8100,5800,4400,3600,2900,141.59,Scenario14,79,149.3
Matthew Stafford,C.J. Anderson,Chris Thompson,DeAndre Hopkins,Mike Evans,Golden Tate,Coby Fleener,Travis Kelce,Titans ,DET,DEN,WAS,HOU,TB,DET,NO,KC,TEN,6200,5800,4500,6200,7500,6900,4100,6000,2700,141.57,Scenario14,80,108.86
Matt Ryan,Theo Riddick,Ameer Abdullah,Larry Fitzgerald,Julio Jones,Tyler Lockett,Rob Gronkowski,Jack Doyle,Falcons ,ATL,DET,DET,ARI,ATL,SEA,NE,IND,ATL,7100,5100,4700,6400,9300,4300,6800,3600,2500,141.54,Scenario14,81,122.56
Carson Wentz,Carlos Hyde,Devonta Freeman,Dez Bryant,Doug Baldwin,Alshon Jeffery,Cameron Brate,Larry Fitzgerald,Broncos ,PHI,SF,ATL,DAL,SEA,PHI,TB,ARI,DEN,5900,5200,6700,6800,6400,5900,3000,6400,3600,141.53,Scenario14,82,165.94
