"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"WR","Kendrick Bourne",3000,"SF@ARI 04:05PM ET",0.000,"SF"
"WR","Marcus Johnson",3000,"PHI@LAC 04:05PM ET",0.000,"PHI"
"WR","Mack Hollins",3000,"PHI@LAC 04:05PM ET",2.067,"PHI"
"WR","Shelton Gibson",3000,"PHI@LAC 04:05PM ET",0,"PHI"
"RB","Derek Watt",3000,"PHI@LAC 04:05PM ET",0.000,"LAC"
"RB","Austin Ekeler",3000,"PHI@LAC 04:05PM ET",1.800,"LAC"
"RB","Shane Smith",3000,"NYG@TB 04:05PM ET",0.000,"NYG"
"RB","Wayne Gallman",3000,"NYG@TB 04:05PM ET",0,"NYG"
"WR","Dwayne Harris",3000,"NYG@TB 04:05PM ET",0.000,"NYG"
"TE","Evan Engram",3000,"NYG@TB 04:05PM ET",10.933,"NYG"
"RB","Peyton Barber",3000,"NYG@TB 04:05PM ET",2.350,"TB"
"WR","Bernard Reedy",3000,"NYG@TB 04:05PM ET",0.950,"TB"
"WR","Chris Godwin",3000,"NYG@TB 04:05PM ET",3.700,"TB"
"RB","Andy Janovich",3000,"OAK@DEN 04:25PM ET",0.067,"DEN"
"WR","Jordan Taylor",3000,"OAK@DEN 04:25PM ET",0,"DEN"
"WR","Cody Latimer",3000,"OAK@DEN 04:25PM ET",1.400,"DEN"
"WR","Isaiah McKenzie",3000,"OAK@DEN 04:25PM ET",0.133,"DEN"
"RB","Jamize Olawale",3000,"OAK@DEN 04:25PM ET",0.000,"OAK"
"WR","Cordarrelle Patterson",3000,"OAK@DEN 04:25PM ET",5.733,"OAK"
"WR","Johnny Holton",3000,"OAK@DEN 04:25PM ET",0.000,"OAK"
"TE","David Njoku",2900,"CIN@CLE 01:00PM ET",8.300,"CLE"
"TE","Antonio Gates",2900,"PHI@LAC 04:05PM ET",5.933,"LAC"
"DST","Giants ",2900,"NYG@TB 04:05PM ET",4.000,"NYG"
"DST","Rams ",2800,"LAR@DAL 01:00PM ET",11.333,"LAR"
"TE","Stephen Anderson",2800,"TEN@HOU 01:00PM ET",2.900,"HOU"
"TE","Ed Dickson",2800,"CAR@NE 01:00PM ET",2.133,"CAR"
"TE","Marcedes Lewis",2800,"JAX@NYJ 01:00PM ET",9.400,"JAX"
"TE","Jermaine Gresham",2800,"SF@ARI 04:05PM ET",7.100,"ARI"
"TE","Vance McDonald",2700,"PIT@BAL 01:00PM ET",0.000,"PIT"
"DST","Lions ",2700,"DET@MIN 01:00PM ET",15.333,"DET"
"TE","O.J. Howard",2700,"NYG@TB 04:05PM ET",2.450,"TB"
"TE","Virgil Green",2700,"OAK@DEN 04:25PM ET",6.433,"DEN"
"TE","Tyler Kroft",2600,"CIN@CLE 01:00PM ET",2.433,"CIN"
"TE","Seth DeValve",2600,"CIN@CLE 01:00PM ET",7.067,"CLE"
"TE","Jonnu Smith",2600,"TEN@HOU 01:00PM ET",6.800,"TEN"
"TE","Will Tye",2600,"JAX@NYJ 01:00PM ET",2.600,"NYJ"
"DST","Jets ",2600,"JAX@NYJ 01:00PM ET",4.667,"NYJ"
"TE","Levine Toilolo",2500,"BUF@ATL 01:00PM ET",0.000,"ATL"
"TE","Eric Saubert",2500,"BUF@ATL 01:00PM ET",0.000,"ATL"
"TE","Logan Thomas",2500,"BUF@ATL 01:00PM ET",0.000,"BUF"
"TE","Nick O'Leary",2500,"BUF@ATL 01:00PM ET",2.433,"BUF"
"TE","Khari Lee",2500,"BUF@ATL 01:00PM ET",0,"BUF"
"TE","Xavier Grimble",2500,"PIT@BAL 01:00PM ET",0.000,"PIT"
"TE","Nick Boyle",2500,"PIT@BAL 01:00PM ET",2.567,"BAL"
"TE","Maxx Williams",2500,"PIT@BAL 01:00PM ET",3.900,"BAL"
"TE","Clark Harris",2500,"CIN@CLE 01:00PM ET",0.000,"CIN"
"TE","Ryan Hewitt",2500,"CIN@CLE 01:00PM ET",0.000,"CIN"
"TE","C.J. Uzomah",2500,"CIN@CLE 01:00PM ET",0.000,"CIN"
"TE","Cethan Carter",2500,"CIN@CLE 01:00PM ET",0.000,"CIN"
"TE","Randall Telfer",2500,"CIN@CLE 01:00PM ET",1.467,"CLE"
"TE","James Hanna",2500,"LAR@DAL 01:00PM ET",0.000,"DAL"
"TE","Geoff Swaim",2500,"LAR@DAL 01:00PM ET",0.000,"DAL"
"DST","Cowboys ",2500,"LAR@DAL 01:00PM ET",7.000,"DAL"
"TE","Tyler Higbee",2500,"LAR@DAL 01:00PM ET",1.700,"LAR"
"TE","Derek Carrier",2500,"LAR@DAL 01:00PM ET",2.267,"LAR"
"TE","Gerald Everett",2500,"LAR@DAL 01:00PM ET",5.800,"LAR"
"TE","Beau Brinkley",2500,"TEN@HOU 01:00PM ET",0.000,"TEN"
"TE","Phillip Supernaw",2500,"TEN@HOU 01:00PM ET",0.433,"TEN"
"TE","Darren Fells",2500,"DET@MIN 01:00PM ET",1.033,"DET"
"TE","Michael Roberts",2500,"DET@MIN 01:00PM ET",0.000,"DET"
"TE","Kevin McDermott",2500,"DET@MIN 01:00PM ET",0.000,"MIN"
"TE","Blake Bell",2500,"DET@MIN 01:00PM ET",0.000,"MIN"
"TE","David Morgan",2500,"DET@MIN 01:00PM ET",0.000,"MIN"
"TE","Dwayne Allen",2500,"CAR@NE 01:00PM ET",0.000,"NE"
"TE","Jacob Hollister",2500,"CAR@NE 01:00PM ET",2.200,"NE"
"TE","Chris Manhertz",2500,"CAR@NE 01:00PM ET",0.000,"CAR"
"TE","Eric Tomlinson",2500,"JAX@NYJ 01:00PM ET",4.500,"NYJ"
"TE","Neal Sterling",2500,"JAX@NYJ 01:00PM ET",0.900,"NYJ"
"TE","Jordan Leggett",2500,"JAX@NYJ 01:00PM ET",0,"NYJ"
"TE","James O'Shaughnessy",2500,"JAX@NYJ 01:00PM ET",1.667,"JAX"
"TE","Ben Koyack",2500,"JAX@NYJ 01:00PM ET",0.000,"JAX"
"TE","Ifeanyi Momah",2500,"SF@ARI 04:05PM ET",1.867,"ARI"
"TE","Troy Niklas",2500,"SF@ARI 04:05PM ET",1.533,"ARI"
"TE","Logan Paulsen",2500,"SF@ARI 04:05PM ET",0.000,"SF"
"TE","Kyle Nelson",2500,"SF@ARI 04:05PM ET",0.000,"SF"
"TE","Garrett Celek",2500,"SF@ARI 04:05PM ET",2.900,"SF"
"TE","George Kittle",2500,"SF@ARI 04:05PM ET",4.267,"SF"
"TE","Brent Celek",2500,"PHI@LAC 04:05PM ET",0.700,"PHI"
"TE","Trey Burton",2500,"PHI@LAC 04:05PM ET",1.567,"PHI"
"TE","Sean McGrath",2500,"PHI@LAC 04:05PM ET",1.000,"LAC"
"TE","Sean Culkin",2500,"PHI@LAC 04:05PM ET",0.000,"LAC"
"DST","Chargers ",2500,"PHI@LAC 04:05PM ET",5.333,"LAC"
"TE","Rhett Ellison",2500,"NYG@TB 04:05PM ET",2.000,"NYG"
"TE","Matt LaCosse",2500,"NYG@TB 04:05PM ET",0,"NYG"
"TE","Jerell Adams",2500,"NYG@TB 04:05PM ET",1.600,"NYG"
"TE","Luke Stocker",2500,"NYG@TB 04:05PM ET",0.000,"TB"
"TE","Alan Cross",2500,"NYG@TB 04:05PM ET",1.550,"TB"
"TE","Antony Auclair",2500,"NYG@TB 04:05PM ET",0,"TB"
"TE","Jake Butt",2500,"OAK@DEN 04:25PM ET",0,"DEN"
"TE","A.J. Derby",2500,"OAK@DEN 04:25PM ET",2.633,"DEN"
"TE","Jeff Heuerman",2500,"OAK@DEN 04:25PM ET",1.833,"DEN"
"TE","Lee Smith",2500,"OAK@DEN 04:25PM ET",0.633,"OAK"
"TE","Clive Walford",2500,"OAK@DEN 04:25PM ET",0.867,"OAK"
"DST","Browns ",2400,"CIN@CLE 01:00PM ET",4.333,"CLE"
"DST","Bills ",2300,"BUF@ATL 01:00PM ET",9.000,"BUF"
"DST","Panthers ",2300,"CAR@NE 01:00PM ET",8.333,"CAR"
"DST","Raiders ",2300,"OAK@DEN 04:25PM ET",5.333,"OAK"
"DST","49ers ",2200,"SF@ARI 04:05PM ET",3.667,"SF"
